icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;15.0;-;-;-;-;-;-;-;-;-;-;0.27100638;0.29495393;0.33362247;2.06034334;-;1.68888251;1.08547579;0.67010655;0.27560575;0.18709601;0.12617041;0.01479854
C01;Base of tongue;26.0;-;-;-;-;-;-;-;0.53103501;-;0.25129227;0.54201276;1.17981571;1.66811236;1.64827467;0.40685138;1.68888251;1.08547579;0.67010655;0.47771663;0.37636837;0.2712094;0.03113212
C02;Tongue;73.0;-;-;-;-;-;0.2921781;0.29387995;0.26551751;0.75001875;0.75387681;2.43905744;4.12935499;3.00260226;2.472412;1.22055413;3.37776502;4.88464106;4.02063928;1.34128131;1.02562962;0.73129049;0.07806677
C03;Gum;34.0;-;-;-;-;-;-;-;-;-;0.50258454;0.81301915;0.58990786;1.66811236;2.06034334;2.03425689;2.11110314;1.62821369;2.68042619;0.62470637;0.43964225;0.30627651;0.03833377
C04;Floor of mouth;30.0;-;-;-;-;-;-;-;-;0.25000625;0.75387681;2.16805106;1.47476964;1.33448989;0.41206867;1.62740551;1.26666188;-;0.67010655;0.5512115;0.47458528;0.34193324;0.0400953
C05;Palate;34.0;-;-;-;-;-;-;0.29387995;-;-;1.25646135;1.89704468;2.0646775;2.33535731;0.82413733;0.81370275;0.42222063;0.5427379;0.67010655;0.62470637;0.55991497;0.41515871;0.04741506
C06;Mouth, NOS;30.0;-;-;-;-;-;-;0.29387995;-;-;0.75387681;0.54201276;0.58990786;0.33362247;0.82413733;2.44110826;2.11110314;2.17095158;2.68042619;0.5512115;0.36029404;0.24582146;0.02888855
C07;Parotid gland;38.0;-;-;-;-;0.62677848;0.2921781;0.29387995;0.79655252;0.75001875;0.25129227;0.27100638;0.58990786;2.33535731;0.41206867;1.62740551;2.53332376;2.71368948;0.67010655;0.69820123;0.53169114;0.41674445;0.04122373
C08;Salivary glands, NOS;9.0;-;-;-;-;-;0.2921781;-;-;-;-;0.27100638;-;-;-;1.62740551;0.42222063;-;1.34021309;0.16536345;0.11009162;0.08039595;0.01095235
C09;Tonsil;73.0;-;-;-;-;-;-;0.29387995;-;0.25000625;2.01033816;2.71006382;3.53944714;4.67071462;2.472412;2.84795964;2.95554439;3.79916527;-;1.34128131;1.09584054;0.79684595;0.09392997
C10;Oropharynx;32.0;-;-;-;-;-;-;-;-;-;0.50258454;1.89704468;2.65458535;2.00173484;1.236206;0.40685138;0.42222063;1.08547579;0.67010655;0.58795893;0.51498993;0.36948344;0.04348558
C11;Nasopharynx;14.0;-;0.34636473;-;-;-;0.2921781;-;0.26551751;-;0.25129227;0.54201276;-;0.66724495;0.82413733;0.40685138;1.26666188;-;-;0.25723203;0.2226821;0.18833751;0.01797638
C12;Pyriform sinus;21.0;-;-;-;-;-;-;-;-;0.25000625;-;0.81301915;1.17981571;1.33448989;1.64827467;1.22055413;0.84444125;-;-;0.38584805;0.33136165;0.23852729;0.03222561
C13;Hypopharynx;16.0;-;-;-;-;-;-;-;-;-;1.00516908;1.08402553;0.58990786;1.00086742;0.41206867;0.40685138;0.42222063;-;-;0.29397947;0.26881417;0.20286373;0.02249192
C14;Lip, oral cavity and pharynx, NOS;11.0;-;-;-;-;-;-;-;-;-;0.25129227;0.54201276;0.29495393;1.00086742;0.82413733;0.40685138;-;-;0.67010655;0.20211088;0.17514406;0.13022271;0.0165992
