icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C01;Base of tongue;5.0;-;-;-;-;-;-;-;-;-;-;3.15845993;3.46788736;7.81341563;-;-;5.18752918;-;-;0.90533459;0.9235868;0.66105041;0.07217276
C02;Tongue;9.0;-;-;-;-;-;-;2.15824233;-;-;2.9064698;-;6.93577473;-;-;10.34072695;5.18752918;11.84062519;-;1.62960227;1.30305498;0.89920667;0.1116437
C03;Gum;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.92031259;-;0.18106692;0.05920313;0.02960156;-
C04;Floor of mouth;6.0;-;-;-;-;-;-;-;-;-;-;3.15845993;10.40366209;-;10.02606778;-;-;-;-;1.08640151;1.24635463;0.87485151;0.11787143
C05;Palate;3.0;-;-;-;-;-;-;-;-;-;2.9064698;3.15845993;3.46788736;-;-;-;-;-;-;0.54320076;0.63261832;0.47102668;0.04765273
C06;Mouth, NOS;3.0;-;-;-;-;-;-;-;-;-;-;3.15845993;-;3.90670782;5.01303389;-;-;-;-;0.54320076;0.61694894;0.46458233;0.06037278
C07;Parotid gland;2.0;-;-;-;-;-;-;2.15824233;-;2.71473558;-;-;-;-;-;-;-;-;-;0.36213384;0.34110845;0.29237867;0.02436192
C08;Salivary glands, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.17036348;-;-;-;0.18106692;0.1551109;0.10340727;0.02584848
C09;Tonsil;13.0;-;-;-;-;-;-;-;-;-;2.9064698;3.15845993;6.93577473;7.81341563;20.05213555;10.34072695;-;5.92031259;-;2.35386994;2.4028727;1.76025897;0.25570742
C10;Oropharynx;2.0;-;-;-;-;-;-;-;-;-;-;-;3.46788736;3.90670782;-;-;-;-;-;0.36213384;0.40340863;0.29498381;0.03686618
C11;Nasopharynx;3.0;-;-;-;-;-;2.03794657;-;2.40552308;-;2.9064698;-;-;-;-;-;-;-;-;0.54320076;0.51449576;0.4817553;0.03674295
C12;Pyriform sinus;3.0;-;-;-;-;-;-;-;-;-;-;6.31691987;-;-;-;-;-;5.92031259;-;0.54320076;0.50138752;0.34544756;0.03157961
C13;Hypopharynx;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.17036348;-;-;-;0.18106692;0.1551109;0.10340727;0.02584848
C14;Lip, oral cavity and pharynx, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.17036348;-;-;-;0.18106692;0.1551109;0.10340727;0.02584848
C15;Oesophagus;15.0;-;-;-;-;-;-;-;-;-;-;3.15845993;3.46788736;3.90670782;15.03910166;5.17036348;5.18752918;17.76093778;22.99114841;2.71600378;1.89244724;1.26312285;0.15359452
