icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;14.0;-;-;-;-;-;-;-;-;-;-;0.4947507;1.05244879;-;2.50997716;0.64103386;-;2.00108058;5.88546878;0.4570181;0.29627507;0.19438822;0.02348829
C01;Base of tongue;7.0;-;-;-;-;-;-;-;-;-;-;0.98950139;0.52622439;0.65183099;0.62749429;0.64103386;-;1.00054029;-;0.22850905;0.1877663;0.13324549;0.01717895
C02;Tongue;42.0;-;-;-;-;-;-;-;0.45015846;0.83606098;1.77338766;2.47375348;5.78846832;2.60732397;2.50997716;3.84620316;1.53039752;-;4.41410158;1.3710543;1.15554369;0.83269365;0.10137525
C03;Gum;9.0;-;-;-;-;-;-;-;-;-;0.44334691;0.4947507;-;0.65183099;2.50997716;0.64103386;-;1.00054029;-;0.29379735;0.22789389;0.17053428;0.02370189
C04;Floor of mouth;30.0;-;-;-;-;-;-;-;-;0.41803049;1.77338766;1.48425209;1.05244879;5.21464795;1.88248287;1.92310158;3.06079504;1.00054029;1.47136719;0.9793245;0.80010358;0.59428557;0.06871814
C05;Palate;17.0;-;-;-;-;0.55396138;-;-;0.45015846;-;-;1.48425209;-;3.25915497;0.62749429;1.28206772;1.53039752;1.00054029;1.47136719;0.55495055;0.45603261;0.34803492;0.03827812
C06;Mouth, NOS;29.0;-;-;-;-;-;-;-;-;-;0.44334691;1.97900278;2.10489757;1.30366199;0.62749429;1.92310158;5.35639132;2.00108058;7.35683597;0.94668035;0.64454124;0.41953369;0.04189875
C07;Parotid gland;24.0;-;-;-;-;-;0.55120107;0.50355256;0.45015846;0.83606098;0.44334691;-;1.57867318;0.65183099;0.62749429;4.48723702;1.53039752;2.00108058;2.94273439;0.7834596;0.56197732;0.41589601;0.05063495
C08;Salivary glands, NOS;20.0;-;-;-;-;0.55396138;-;1.00710513;-;0.41803049;0.44334691;0.98950139;1.05244879;3.25915497;-;1.28206772;2.29559628;-;1.47136719;0.652883;0.56402848;0.43431923;0.04501795
C09;Tonsil;22.0;-;-;-;-;-;-;-;-;-;1.33004074;1.97900278;0.52622439;2.60732397;1.25498858;2.56413544;0.76519876;3.00162088;-;0.7181713;0.5660165;0.41568698;0.05129542
C10;Oropharynx;2.0;-;-;-;-;-;-;-;-;-;-;0.4947507;0.52622439;-;-;-;-;-;-;0.0652883;0.06620601;0.04578651;0.00510475
C11;Nasopharynx;3.0;-;-;-;-;-;-;-;0.45015846;-;-;-;-;-;-;1.28206772;-;-;-;0.09793245;0.06997312;0.05265086;0.00866076
C12;Pyriform sinus;7.0;-;-;-;-;-;-;-;-;-;0.44334691;0.98950139;1.05244879;0.65183099;-;-;0.76519876;-;-;0.22850905;0.21134183;0.15189906;0.01568441
C13;Hypopharynx;5.0;-;-;-;-;-;-;-;-;-;-;-;0.52622439;0.65183099;-;-;0.76519876;2.00108058;-;0.16322075;0.09947979;0.06477961;0.0058901
C14;Lip, oral cavity and pharynx, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C15;Oesophagus;129.0;-;-;-;-;-;-;-;-;0.83606098;1.77338766;3.46325487;6.31469271;11.08112689;9.41241435;13.46171105;13.00837893;22.01188642;17.65640633;4.21109535;2.79522556;1.90559435;0.23144499
C16;Stomach;337.0;-;-;-;-;-;0.55120107;-;0.90031691;0.83606098;4.43346915;7.91601112;8.94581467;13.68845086;20.70731156;30.12859139;50.50311818;55.02971605;98.58160202;11.00107856;6.52409132;4.21233703;0.4395672
C17;Small intestine;48.0;-;-;-;-;-;0.55120107;-;0.45015846;0.41803049;1.33004074;2.47375348;1.57867318;1.95549298;1.88248287;4.48723702;6.88678884;10.00540292;2.94273439;1.5669192;1.03525151;0.72087199;0.07560676
C18;Colon;1394.0;-;-;0.57163109;1.77183491;0.55396138;1.6536032;4.02842051;1.80063382;10.03273179;17.29052967;22.26378128;42.09795141;68.44225429;106.04653498;155.13019398;185.94329877;238.12858944;278.08839974;45.50594515;27.92249182;18.63597121;2.13529311
C19;Rectosigmoid junction;106.0;-;-;-;-;-;-;0.50355256;-;0.41803049;2.66008149;2.96850417;4.73601953;5.21464795;9.41241435;8.97447403;11.47798141;17.00918496;20.59914072;3.4602799;2.25477906;1.52603513;0.17428657
C20;Rectum;504.0;-;-;-;-;-;0.55120107;1.00710513;1.35047537;4.5983354;8.86693829;17.31627433;25.25877085;29.98422569;42.04211742;46.79547174;60.45070207;66.03565926;77.9824613;16.45265162;11.1078047;7.5907715;0.88491594
