icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;44.0;-;-;-;-;-;-;-;-;0.81972252;-;0.48729856;0.52690093;0.67726358;4.77796131;6.9440158;10.70503351;15.9097739;15.79217498;1.4831594;1.0875278;0.66949409;0.0711405
C01;Base of tongue;37.0;-;-;-;-;-;-;-;-;0.40986126;3.51378061;4.38568707;2.10760371;4.06358151;2.04769771;1.54311462;3.21151005;1.76775266;-;1.24720222;1.1213974;0.83479736;0.09031582
C02;Tongue;95.0;-;-;-;-;-;-;-;0.42521346;1.63944505;7.02756122;7.79677701;9.48421668;10.15895376;6.14309312;5.40090118;4.2820134;5.30325797;7.89608749;3.20227598;2.88461494;2.12222653;0.24009212
C03;Gum;11.0;-;-;-;-;-;-;-;-;-;0.87844515;0.97459713;1.05380185;1.35452717;-;2.31467193;-;-;-;0.37078985;0.33010759;0.24406316;0.03287481
C04;Floor of mouth;93.0;-;-;-;-;-;-;-;0.42521346;0.81972252;5.70989349;6.82217988;11.06491946;12.19074452;5.46052721;3.08622925;7.49352345;8.83876328;-;3.13485964;2.78708912;2.03329477;0.22763766
C05;Palate;26.0;-;-;-;-;-;-;-;-;1.22958379;1.31766773;1.94919425;2.10760371;2.03179075;2.04769771;1.54311462;2.1410067;3.53550531;-;0.87641237;0.7491735;0.5472514;0.06111458
C06;Mouth, NOS;46.0;-;-;-;-;-;-;0.48122037;-;0.81972252;2.19611288;4.87298563;3.68830649;4.06358151;5.46052721;0.77155731;2.1410067;5.30325797;3.94804374;1.55057574;1.38728132;1.01046169;0.11170763
C07;Parotid gland;37.0;-;-;1.08859533;-;0.53086446;-;-;0.42521346;-;1.31766773;0.48729856;2.63450463;1.35452717;4.77796131;3.08622925;4.2820134;5.30325797;15.79217498;1.24720222;1.07557133;0.78230253;0.0784835
C08;Salivary glands, NOS;9.0;-;-;-;-;-;0.54468604;-;-;-;-;-;-;2.03179075;-;0.77155731;2.1410067;3.53550531;-;0.30337351;0.24103947;0.17936525;0.01673877
C09;Tonsil;86.0;-;-;-;-;-;-;-;0.42521346;2.86902883;2.63533546;8.28407557;6.32281112;8.12716301;7.50822492;4.62934387;7.49352345;12.37426859;-;2.89890246;2.49350502;1.80261761;0.20379803
