icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;6.0;-;-;-;-;-;-;-;-;0.41854314;-;-;0.5177645;-;0.65997017;0.65895253;0.73271346;0.96784809;-;0.19352485;0.13086402;0.0909677;0.01127552
C01;Base of tongue;11.0;-;-;-;-;-;-;-;-;-;-;0.94512152;1.5532935;1.17900893;1.31994034;0.65895253;-;0.96784809;-;0.35479556;0.30055123;0.21416467;0.02827759
C02;Tongue;21.0;-;-;-;-;-;-;-;0.46121419;0.41854314;0.86066667;2.3628038;2.5888225;-;0.65997017;1.31790506;1.46542692;0.96784809;1.2875647;0.67733698;0.56035392;0.39820707;0.04334023
C03;Gum;15.0;-;-;-;-;-;-;-;-;0.41854314;0.43033334;0.47256076;0.5177645;1.76851339;-;0.65895253;2.19814037;1.93569617;2.5751294;0.48381213;0.32083178;0.22372632;0.02133106
C04;Floor of mouth;29.0;-;-;-;-;-;-;-;0.46121419;0.41854314;1.29100001;2.3628038;2.071058;3.53702678;0.65997017;0.65895253;2.19814037;0.96784809;3.8626941;0.93537012;0.75689971;0.55182129;0.05728643
C05;Palate;16.0;-;-;-;-;-;-;0.53163776;-;-;0.43033334;1.41768228;2.5888225;-;-;1.97685759;-;0.96784809;2.5751294;0.51606627;0.41664059;0.28940732;0.03472064
C06;Mouth, NOS;20.0;-;-;-;-;-;-;-;-;0.41854314;1.29100001;0.47256076;0.5177645;1.17900893;0.65997017;1.31790506;1.46542692;2.90354426;5.1502588;0.64508284;0.41854612;0.29515205;0.02927948
C07;Parotid gland;20.0;-;-;-;-;0.56335172;-;-;-;0.41854314;0.43033334;0.94512152;1.5532935;0.58950446;0.65997017;2.63581012;2.19814037;0.96784809;2.5751294;0.64508284;0.47255301;0.34118032;0.03897204
C08;Salivary glands, NOS;11.0;-;0.62722272;0.58490136;-;-;-;-;-;-;-;0.47256076;-;1.17900893;1.31994034;0.65895253;2.19814037;-;-;0.35479556;0.29340738;0.26091045;0.02421
C09;Tonsil;19.0;-;-;-;0.56787207;-;-;-;-;0.41854314;0.86066667;1.89024304;1.5532935;1.17900893;0.65997017;2.63581012;-;0.96784809;-;0.6128287;0.52891239;0.40901987;0.04881512
C10;Oropharynx;13.0;-;-;-;-;-;-;0.53163776;-;-;0.43033334;2.3628038;-;1.17900893;1.31994034;0.65895253;0.73271346;-;-;0.41930385;0.37890515;0.28312321;0.03240813
C11;Nasopharynx;9.0;-;-;-;-;-;-;-;0.46121419;-;0.43033334;0.47256076;0.5177645;-;0.65997017;1.31790506;0.73271346;0.96784809;-;0.29028728;0.21682216;0.15615505;0.01929688
C12;Pyriform sinus;7.0;-;-;-;-;-;-;-;-;-;0.43033334;0.47256076;1.035529;0.58950446;-;-;-;-;2.5751294;0.22577899;0.18056084;0.12732502;0.01263884
C13;Hypopharynx;13.0;-;-;-;-;-;-;-;-;-;-;2.3628038;0.5177645;2.35801785;0.65997017;1.31790506;-;-;-;0.41930385;0.38029899;0.27932869;0.0360758
C14;Lip, oral cavity and pharynx, NOS;2.0;-;-;-;-;-;-;-;-;-;-;-;0.5177645;-;-;0.65895253;-;-;-;0.06450828;0.05083445;0.03388963;0.00588341
C15;Oesophagus;139.0;-;-;-;-;-;-;-;-;1.25562941;3.01233335;2.83536456;5.177645;10.61108033;9.23958237;11.86114552;16.85240953;25.16405025;18.0259058;4.48332574;2.83281104;1.92827926;0.21972216
C16;Stomach;275.0;-;-;-;-;-;1.05605542;1.06327553;2.76728515;3.76688822;4.30333336;5.19816835;7.248703;9.4320714;19.79910508;21.08648093;30.77396523;38.71392346;78.54144671;8.86988905;5.38996781;3.63539004;0.37789102
C17;Small intestine;70.0;-;-;-;-;-;0.52802771;0.53163776;-;0.83708627;0.86066667;2.3628038;4.142116;5.30554016;4.61979119;6.58952529;10.99070187;5.80708852;5.1502588;2.25778994;1.58408444;1.10713009;0.12880295
C18;Colon;1556.0;-;0.62722272;0.58490136;1.70361621;2.25340687;1.58408313;2.65818882;6.45699869;11.30066465;14.63133343;33.07925316;43.492218;69.56152658;115.49477964;133.7673634;203.69434125;292.29012214;301.29013983;50.18744495;29.97168777;19.99966701;2.16225844
C19;Rectosigmoid junction;65.0;-;-;-;-;-;-;-;-;0.83708627;0.43033334;-;3.6243515;1.76851339;5.93973152;9.88428794;10.25798841;4.83924043;11.5880823;2.09651923;1.29815703;0.85235397;0.11235835
C20;Rectum;598.0;-;-;-;-;1.12670343;1.58408313;1.06327553;2.30607096;4.60397449;9.03700006;17.01218734;23.2994025;35.95977222;50.15773287;57.98782256;68.14235157;79.3635431;93.99222311;19.28797691;12.60963209;8.67114933;1.01549876
C21;Anus and anal canal;42.0;-;-;-;-;-;-;-;-;0.41854314;2.58200002;0.94512152;0.5177645;2.94752231;1.97991051;1.31790506;2.19814037;9.67848087;11.5880823;1.35467396;0.83000052;0.57996977;0.0535295
C22;Liver and intrahepatic bile ducts;82.0;-;0.62722272;-;-;-;-;-;0.46121419;0.41854314;1.72133334;1.89024304;4.142116;5.30554016;4.61979119;12.52009805;8.79256149;8.71063278;9.0129529;2.64483964;1.78558459;1.25674535;0.15840492
C23;Gallbladder;46.0;-;-;-;-;-;-;-;-;-;-;0.47256076;1.035529;1.17900893;4.61979119;5.27162023;6.59442112;6.77493661;12.875647;1.48369053;0.82549595;0.52043282;0.06287278
C24;Biliary tract, NOS;69.0;-;-;-;-;-;-;-;-;0.41854314;1.72133334;1.41768228;2.071058;5.89504463;3.29985085;7.24847782;9.52527495;12.58202513;6.4378235;2.2255358;1.39819718;0.95223788;0.11029908
