icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRi
C00;Lip;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.318316800404372;-;11.72882946281961;-;0.340933304922225;0.3068377986403273;0.1850104833221855;0.03158659438656786
C01;Base of tongue;10;-;-;-;-;-;-;-;-;-;-;2.655830876689772;9.394964299135664;11.81567546278062;4.915212582944212;6.318316800404372;-;11.72882946281961;-;1.70466652461112;1.843836094413551;1.313683995121652;0.1753460889107994
C02;Tongue;11;-;-;-;-;-;-;-;2.044529860358611;2.177747773252902;-;5.311661753379544;3.131654766378555;7.877116975187081;4.915212582944212;6.318316800404372;-;23.45765892563922;-;1.87513317707224;1.869865488417733;1.350381623472903;0.1587550531949478
C03;Gum;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C04;Floor of mouth;5;-;-;-;-;-;-;-;-;-;4.689551678859501;2.655830876689772;-;3.938558487593541;4.915212582944212;-;-;-;-;0.852333262305561;0.9077132065858946;0.7191633615581267;0.08096297541232422
C05;Palate;4;-;-;-;-;-;2.031735711818607;-;-;-;-;-;3.131654766378555;-;9.830425165888425;-;-;-;-;0.681866609844449;0.7233377924455527;0.5827178025772835;0.07494098342821776
C06;Mouth, NOS;8;-;-;-;-;-;-;-;-;-;2.34477583942975;-;3.131654766378555;7.877116975187081;9.830425165888425;-;17.8491744756805;-;-;1.3637332196889;1.496089939651297;1.054441919761868;0.1158527026139167
C07;Parotid gland;5;-;-;-;-;-;-;-;-;-;-;-;3.131654766378555;-;4.915212582944212;6.318316800404372;8.92458723784025;-;12.67427122940431;0.852333262305561;0.8792917503634611;0.5517061326769801;0.07180013210885683
C08;Salivary glands, NOS;1;-;-;-;-;-;-;-;-;-;-;-;-;3.938558487593541;-;-;-;-;-;0.170466652461112;0.196927924379677;0.1575423395037416;0.01969085353487054
C09;Tonsil;15;-;-;-;-;-;-;-;-;-;2.34477583942975;5.311661753379544;12.52661906551422;15.75423395037416;4.915212582944212;12.63663360080874;-;-;12.67427122940431;2.55699978691668;2.777709696582286;2.001064164321821;0.2670883666071711
C10;Oropharynx;14;-;-;-;-;-;-;-;-;-;-;2.655830876689772;6.263309532757109;23.63135092556124;9.830425165888425;6.318316800404372;-;23.45765892563922;-;2.38653313445557;2.560617379515833;1.867145347780159;0.2431999550609354
C11;Nasopharynx;5;-;-;2.783809364734703;3.044974269967419;-;-;-;-;-;2.34477583942975;5.311661753379544;-;-;-;-;-;-;-;0.852333262305561;0.9439654859257991;0.9308601651579533;0.06740337984671996
C12;Pyriform sinus;11;-;-;-;-;-;-;-;-;-;-;2.655830876689772;-;7.877116975187081;19.66085033177685;-;17.8491744756805;11.72882946281961;12.67427122940431;1.87513317707224;1.967212519834561;1.338208981013202;0.150855090062707
C13;Hypopharynx;7;-;-;-;-;-;-;-;-;2.177747773252902;-;2.655830876689772;3.131654766378555;11.81567546278062;4.915212582944212;-;-;-;-;1.19326656722779;1.3136420679355;1.008805996884356;0.1234044013780689
C14;Lip, oral cavity and pharynx, NOS;2;-;-;-;-;-;-;-;-;-;-;-;-;-;9.830425165888425;-;-;-;-;0.340933304922225;0.3932170066355369;0.2949127549766528;0.04914004815096407
C15;Oesophagus;45;-;-;-;-;-;-;-;-;-;-;7.967492630069317;15.65827383189277;55.13981882630957;24.57606291472106;63.18316800404373;44.62293618920125;23.45765892563922;12.67427122940431;7.67099936075005;8.386527437378511;5.858132598021296;0.8291673671971922
