icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;4.0;-;-;-;-;-;-;2.22380359;-;-;-;3.40321263;-;-;-;6.74718305;7.99360512;-;-;0.80517243;0.75617873;0.51846856;0.06185186
C01;Base of tongue;7.0;-;-;-;-;-;-;-;-;-;3.0075188;3.40321263;11.54645524;-;12.04891861;-;-;-;-;1.40905175;1.62349526;1.17393753;0.14991804
C02;Tongue;17.0;-;-;-;-;-;-;2.22380359;2.32769256;2.59679555;3.0075188;10.2096379;7.69763683;19.02497027;12.04891861;-;7.99360512;11.0619469;-;3.42198282;3.59113643;2.68544815;0.29524815
C03;Gum;2.0;-;-;-;-;-;-;-;-;-;-;-;3.84881841;-;-;-;-;-;17.64602082;0.40258621;0.40738931;0.24218284;0.01924224
C04;Floor of mouth;24.0;-;-;-;-;-;-;-;-;5.19359111;12.03007519;17.01606316;11.54645524;9.51248514;24.09783722;6.74718305;7.99360512;22.12389381;-;4.83103457;5.11263265;3.77501505;0.42979219
C05;Palate;4.0;-;-;-;-;-;-;-;-;-;-;-;-;9.51248514;12.04891861;-;-;-;-;0.80517243;0.957581;0.74196696;0.10774893
C06;Mouth, NOS;8.0;-;-;-;-;-;-;-;-;-;-;3.40321263;3.84881841;14.26872771;6.0244593;-;-;-;35.29204164;1.61034486;1.77648916;1.25205646;0.13763129
C07;Parotid gland;3.0;-;-;-;-;-;-;2.22380359;-;-;-;-;-;-;-;-;-;22.12389381;-;0.60387932;0.37690519;0.24404768;0.0111184
C08;Salivary glands, NOS;2.0;-;-;-;-;-;-;-;-;2.59679555;-;-;-;-;-;-;7.99360512;-;-;0.40258621;0.34164779;0.23574378;0.01298313
C09;Tonsil;24.0;-;-;-;-;-;-;-;-;2.59679555;12.03007519;3.40321263;42.33700254;-;12.04891861;13.4943661;15.98721023;11.0619469;-;4.83103457;5.11947739;3.58778969;0.4286306
C10;Oropharynx;9.0;-;-;-;-;-;-;-;-;-;-;17.01606316;-;14.26872771;-;-;7.99360512;-;-;1.81163796;2.06443291;1.50148832;0.15630168
C11;Nasopharynx;6.0;-;-;-;-;-;-;2.22380359;-;-;-;-;-;9.51248514;12.04891861;6.74718305;-;-;-;1.20775864;1.31566274;1.01033884;0.15254548
C12;Pyriform sinus;13.0;-;-;-;-;-;-;-;-;-;-;13.61285053;3.84881841;9.51248514;-;40.48309831;-;-;-;2.61681039;2.87394585;2.02475663;0.33671809
C13;Hypopharynx;4.0;-;-;-;-;-;-;-;-;-;-;3.40321263;-;-;-;13.4943661;-;-;17.64602082;0.80517243;0.81951608;0.52827806;0.08445221
C14;Lip, oral cavity and pharynx, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.74718305;-;-;-;0.20129311;0.20241549;0.13494366;0.03373023
C15;Oesophagus;48.0;-;-;-;-;-;-;-;-;-;15.03759398;13.61285053;26.94172889;38.04994055;48.19567444;33.73591526;55.95523581;33.18584071;17.64602082;9.66206913;10.09185964;7.11686515;0.8740265
C16;Stomach;80.0;-;3.18511912;-;-;3.10491508;4.64317222;-;9.31077023;10.38718222;15.03759398;20.4192758;34.63936571;28.53745541;36.14675583;94.46056272;79.93605116;99.55752212;52.93806247;16.10344855;15.5347607;11.10598068;1.29095559
C17;Small intestine;8.0;-;-;-;-;-;-;-;-;2.59679555;6.01503759;-;-;-;6.0244593;6.74718305;7.99360512;11.0619469;17.64602082;1.61034486;1.49317396;1.05586332;0.10686024
C18;Colon;240.0;-;-;-;-;-;-;8.89521437;2.32769256;7.79038666;18.04511278;34.03212633;65.42991302;147.44351962;138.56256401;256.39295594;391.68665068;398.2300885;388.21245809;48.31034566;45.20675777;29.57386328;3.33762742
C19;Rectosigmoid junction;13.0;-;-;-;-;-;-;-;-;-;-;-;3.84881841;14.26872771;12.04891861;6.74718305;15.98721023;33.18584071;17.64602082;2.61681039;2.45680055;1.63514447;0.18439802
C20;Rectum;96.0;-;-;-;-;-;2.32158611;-;2.32769256;7.79038666;6.01503759;30.62891369;50.03463937;28.53745541;66.26905235;114.70211187;95.92326139;210.17699115;35.29204164;19.32413826;18.3297853;12.29673496;1.53128907
C21;Anus and anal canal;6.0;-;-;-;-;-;-;-;-;2.59679555;-;10.2096379;3.84881841;-;-;6.74718305;-;-;-;1.20775864;1.32979494;0.95518603;0.11694374
C22;Liver and intrahepatic bile ducts;36.0;-;-;-;3.45925003;-;4.64317222;-;2.32769256;-;-;6.80642527;15.39527365;38.04994055;24.09783722;40.48309831;39.96802558;22.12389381;17.64602082;7.24655185;7.40823735;5.43170458;0.6740316
C23;Gallbladder;2.0;-;-;-;-;-;-;-;-;-;-;-;-;-;12.04891861;-;-;-;-;0.40258621;0.48195674;0.36146756;0.06022645
C24;Biliary tract, NOS;11.0;-;-;-;-;-;-;-;-;-;-;6.80642527;-;-;6.0244593;13.4943661;7.99360512;22.12389381;52.93806247;2.21422418;2.03275079;1.2461882;0.13153966
C25;Pancreas;61.0;-;-;-;-;-;-;2.22380359;-;5.19359111;15.03759398;10.2096379;15.39527365;19.02497027;90.36688957;40.48309831;95.92326139;66.37168142;52.93806247;12.27887952;12.10221999;8.31104096;0.98479313
C26;Other ill-defined digestive organs;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C30;Nasal cavity and middle ear;3.0;-;-;-;-;-;-;-;-;-;3.0075188;-;-;-;6.0244593;-;7.99360512;-;-;0.60387932;0.61137679;0.44112096;0.04514969
C31;Accessory sinuses;3.0;-;-;-;-;-;-;-;2.32769256;-;3.0075188;-;-;-;-;-;-;11.0619469;-;0.60387932;0.48408426;0.37542242;0.0266725
C32;Larynx;62.0;-;-;-;-;-;-;-;-;2.59679555;12.03007519;17.01606316;26.94172889;61.83115339;60.24459305;60.72464746;47.9616307;55.30973451;35.29204164;12.48017263;13.0198403;9.23378662;1.19967115
C33;Trachea;2.0;-;-;-;-;-;-;-;-;-;-;-;-;4.75624257;-;-;7.99360512;-;-;0.40258621;0.39768423;0.27018575;0.02377839
C34;Bronchus and lung;365.0;-;-;-;-;-;-;2.22380359;4.65538512;20.77436443;45.11278195;91.88674108;153.95273651;256.83709869;307.24742454;479.04999663;407.67386091;331.85840708;264.69031233;73.47198403;74.38509575;51.24981544;6.58208191
C37;Thymus;1.0;-;-;-;-;-;-;-;-;2.59679555;-;-;-;-;-;-;-;-;-;0.20129311;0.18177569;0.15580773;0.01298313
C38;Heart, mediastinum and pleura;1.0;-;-;-;-;-;-;-;2.32769256;-;-;-;-;-;-;-;-;-;-;0.20129311;0.16293848;0.13966155;0.01163779
C39;Respiratory system and intrathoracic organs, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;3.0;-;-;-;-;-;-;-;-;-;-;3.40321263;3.84881841;-;-;-;7.99360512;-;-;0.60387932;0.62902609;0.40404942;0.03625358
C41;Bone and articular cartilage, NOS;5.0;-;-;-;-;6.20983016;2.32158611;2.22380359;-;-;-;-;3.84881841;-;-;-;-;-;-;1.00646553;0.9837945;0.96989425;0.07299354
C43;Malignant melanoma of skin;71.0;-;-;-;3.45925003;3.10491508;4.64317222;4.44760719;9.31077023;12.98397777;24.06015038;23.82248843;34.63936571;14.26872771;42.17121513;40.48309831;47.9616307;77.43362832;52.93806247;14.29181059;13.9643526;10.33305116;1.08108748
C44;Malignant neoplasms of skin;226.0;-;-;-;-;-;-;2.22380359;4.65538512;7.79038666;9.02255639;27.22570106;30.7905473;85.61236623;114.46472679;195.66830848;287.76978417;453.53982301;1023.46920769;45.49224216;40.66642376;25.04898047;2.35899905
C45;Mesothelioma;13.0;-;-;-;-;-;-;2.22380359;-;-;-;-;3.84881841;4.75624257;6.0244593;6.74718305;31.97442046;33.18584071;17.64602082;2.61681039;2.21560837;1.36721161;0.11793294
C46;Kaposi's sarcoma;14.0;-;-;-;-;-;2.32158611;-;6.98307768;7.79038666;-;3.40321263;15.39527365;4.75624257;-;-;7.99360512;-;-;2.8181035;2.75627907;2.12829208;0.20304249
C47,C49;Soft tissues;19.0;5.34930994;-;-;-;-;-;-;-;2.59679555;-;13.61285053;3.84881841;-;18.07337791;13.4943661;-;22.12389381;70.58408329;3.82456903;3.848395;2.90794873;0.2844722
C48;Retroperitoneum and peritoneum;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C50;Breast;8.0;-;-;-;-;-;-;-;-;-;-;-;3.84881841;4.75624257;12.04891861;6.74718305;7.99360512;11.0619469;17.64602082;1.61034486;1.60006525;1.06408955;0.136912
C60;Penis;7.0;-;-;-;-;-;-;-;-;-;-;3.40321263;-;9.51248514;-;6.74718305;7.99360512;22.12389381;-;1.40905175;1.29737567;0.87615922;0.09826609
C61;Prostate;551.0;-;-;-;-;-;-;-;2.32769256;-;6.01503759;88.48352845;177.04564699;418.54934602;668.71498283;715.20140341;711.43085532;575.22123894;529.38062467;110.91250191;111.80732138;75.75133538;9.86096568
