icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.97660993;-;-;-;0.18711629;0.1492983;0.0995322;0.02487995
C01;Base of tongue;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C02;Tongue;9.0;-;-;-;-;2.76563969;2.14661372;-;-;-;2.98775022;3.22747224;-;4.19903422;15.01200961;-;4.961548;-;-;1.68404665;1.68858637;1.40155604;0.1515776
C03;Gum;2.0;-;-;-;-;-;-;-;-;-;-;3.22747224;-;4.19903422;-;-;-;-;-;0.37423259;0.43587477;0.32933498;0.03712564
C04;Floor of mouth;5.0;-;-;-;-;-;-;-;-;-;-;-;7.06314451;8.39806844;5.0040032;-;-;-;-;0.93558147;1.04385222;0.76856861;0.10227375
C05;Palate;3.0;-;-;-;-;-;-;-;-;-;2.98775022;3.22747224;-;-;-;4.97660993;-;-;-;0.56134888;0.58436387;0.44017082;0.05594351
C06;Mouth, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C07;Parotid gland;2.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9.92309601;-;-;0.37423259;0.19846192;0.09923096;-
C08;Salivary glands, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.961548;-;-;0.18711629;0.09923096;0.04961548;-
C09;Tonsil;10.0;-;-;-;-;-;-;-;-;2.78226031;2.98775022;3.22747224;7.06314451;4.19903422;5.0040032;4.97660993;4.961548;5.60286867;-;1.87116295;1.76828225;1.28534351;0.15108712
C10;Oropharynx;3.0;-;-;-;-;-;-;-;-;-;-;3.22747224;-;-;-;-;4.961548;5.60286867;-;0.56134888;0.3811827;0.23900344;0.01613606
C11;Nasopharynx;3.0;-;-;-;-;-;-;2.29410415;2.54439978;-;-;-;-;4.19903422;-;-;-;-;-;0.56134888;0.54864699;0.4582716;0.04517748
C12;Pyriform sinus;1.0;-;-;-;-;-;-;-;-;-;-;-;-;4.19903422;-;-;-;-;-;0.18711629;0.20995171;0.16796137;0.02099297
C13;Hypopharynx;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C14;Lip, oral cavity and pharynx, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C15;Oesophagus;32.0;-;-;-;-;-;-;-;-;-;-;9.68241673;10.59471677;20.99517111;20.01601281;19.90643973;19.84619201;44.82294935;6.22665006;5.98772143;4.66846427;3.20003545;0.40515083
C16;Stomach;40.0;-;-;-;-;-;-;-;2.54439978;2.78226031;2.98775022;6.45494449;10.59471677;25.19420533;10.00800641;9.95321987;24.80774001;39.22008068;62.26650062;7.48465179;5.13918557;3.50798362;0.35197662
C17;Small intestine;6.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.88464401;11.20573734;6.22665006;1.12269777;0.47201675;0.23600838;-
C18;Colon;218.0;-;-;-;3.49821591;2.76563969;2.14661372;2.29410415;2.54439978;13.91130154;11.9510009;35.50219468;60.03672835;46.18937644;95.07606085;164.2281278;198.46192012;218.51187808;211.70610212;40.79135223;28.13591992;18.8465755;2.17667967
C19;Rectosigmoid junction;5.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9.95321987;-;16.80860601;-;0.93558147;0.46668266;0.28310743;0.04975372
C20;Rectum;69.0;-;-;-;-;-;2.14661372;-;2.54439978;5.56452062;5.97550045;9.68241673;31.7841503;29.39323955;5.0040032;39.81287947;59.53857604;72.83729269;62.26650062;12.91102433;9.12700855;6.16529319;0.65736844
C21;Anus and anal canal;11.0;-;-;-;-;-;-;-;-;2.78226031;-;9.68241673;7.06314451;-;-;4.97660993;-;5.60286867;18.67995019;2.05827924;1.68844255;1.15452853;0.12244713
C22;Liver and intrahepatic bile ducts;12.0;-;-;-;-;-;-;-;-;-;-;-;-;4.19903422;10.00800641;19.90643973;14.88464401;11.20573734;-;2.24539554;1.61721541;1.07120548;0.17042202
C23;Gallbladder;6.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.9298298;9.92309601;5.60286867;-;1.12269777;0.7023855;0.4258419;0.07462129
C24;Biliary tract, NOS;7.0;-;-;-;-;-;-;-;-;-;2.98775022;-;-;4.19903422;5.0040032;9.95321987;-;5.60286867;6.22665006;1.30981406;1.03614614;0.75555847;0.11065877
C25;Pancreas;39.0;-;-;-;-;-;-;-;2.54439978;-;2.98775022;3.22747224;7.06314451;20.99517111;35.02802242;19.90643973;34.73083602;39.22008068;24.90660025;7.29753549;5.4209184;3.73254647;0.45771129
C26;Other ill-defined digestive organs;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C30;Nasal cavity and middle ear;3.0;-;-;-;-;-;-;-;-;5.56452062;-;-;-;-;-;-;-;-;6.22665006;0.56134888;0.45178294;0.36500449;0.02781873
C31;Accessory sinuses;2.0;-;-;-;-;-;-;-;-;-;2.98775022;-;-;4.19903422;-;-;-;-;-;0.37423259;0.41909423;0.34722638;0.03592747
C32;Larynx;6.0;-;-;-;-;-;-;-;-;-;-;-;3.53157226;8.39806844;15.01200961;-;-;-;-;1.12269777;1.23227814;0.92754592;0.13461756
C33;Trachea;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.60286867;-;0.18711629;0.05602869;0.02801434;-
C34;Bronchus and lung;193.0;-;-;-;-;-;-;-;5.08879955;8.34678092;29.87750224;38.72966692;105.94716768;117.57295822;105.08406725;159.25151787;114.11560407;100.85163604;87.17310087;36.11344487;31.12193812;21.89490545;2.80927715
C37;Thymus;3.0;-;-;-;-;-;-;-;-;-;-;-;-;4.19903422;-;-;4.961548;5.60286867;-;0.56134888;0.36521136;0.24559119;0.02099297
C38;Heart, mediastinum and pleura;2.0;-;-;-;-;-;-;-;2.54439978;-;-;-;-;-;-;-;-;5.60286867;-;0.37423259;0.23413667;0.18067833;0.01272119
C39;Respiratory system and intrathoracic organs, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;8.0;-;-;-;3.49821591;-;2.14661372;2.29410415;-;8.34678092;2.98775022;-;-;-;-;-;-;-;6.22665006;1.49693036;1.41140905;1.3354199;0.09632091
C41;Bone and articular cartilage, NOS;4.0;-;-;-;3.49821591;2.76563969;-;-;2.54439978;-;-;-;-;-;-;-;4.961548;-;-;0.74846518;0.71580884;0.73837007;0.04403158
C43;Malignant melanoma of skin;99.0;-;-;-;-;2.76563969;12.8796823;13.76462491;17.81079843;22.25808247;17.92650134;32.27472244;35.31572256;33.59227378;30.02401922;39.81287947;54.57702803;16.80860601;56.03985056;18.52451317;16.39153293;12.53427289;1.28381264
C44;Malignant neoplasms of skin;154.0;-;-;-;-;2.76563969;4.29322743;6.88231246;7.63319933;8.34678092;5.97550045;3.22747224;24.72100579;41.99034222;45.03602882;54.74270927;138.92334408;156.88032273;286.42590286;28.81590938;16.9767183;11.17650411;1.02280451
C45;Mesothelioma;5.0;-;-;-;-;-;-;-;-;-;-;3.22747224;-;4.19903422;-;4.97660993;4.961548;-;6.22665006;0.93558147;0.74667053;0.50961591;0.06199636
