icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;2.0;-;-;-;-;-;-;-;-;-;-;-;-;-;5.04591785;-;5.04413619;-;-;0.36864457;0.30271944;0.2018189;0.02522641
C01;Base of tongue;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.04413619;-;-;0.18432228;0.10088272;0.05044136;-
C02;Tongue;9.0;-;-;-;-;-;-;-;-;2.75019939;-;-;-;-;15.13775356;10.21606988;5.04413619;5.74910889;5.93965312;1.65890055;1.32227654;0.93235114;0.14042143
C03;Gum;3.0;-;-;-;-;-;-;-;-;-;-;-;3.50618842;4.00032003;-;5.10803494;-;-;-;0.55296685;0.56362835;0.40242104;0.06305283
C04;Floor of mouth;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C05;Palate;3.0;-;-;-;-;-;-;-;-;-;-;-;3.50618842;8.00064005;-;-;-;-;-;0.55296685;0.61040331;0.46027314;0.05751759
C06;Mouth, NOS;6.0;-;-;-;-;-;-;-;-;-;2.94620235;-;-;-;-;5.10803494;10.08827238;-;11.87930625;1.1059337;0.68003372;0.43921209;0.04026308
C07;Parotid gland;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.10803494;-;-;-;0.18432228;0.15324105;0.1021607;0.02553691
C08;Salivary glands, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C09;Tonsil;7.0;-;-;-;-;-;-;2.23528623;-;-;8.83860704;3.20225439;-;4.00032003;-;-;-;5.74910889;-;1.29025599;1.25683743;1.01330466;0.0913406
C10;Oropharynx;6.0;-;-;-;-;-;-;-;-;-;-;3.20225439;10.51856527;8.00064005;-;-;-;-;-;1.1059337;1.25530373;0.90088093;0.10854834
C11;Nasopharynx;3.0;-;-;-;-;-;2.09174389;-;-;-;-;-;-;4.00032003;5.04591785;-;-;-;-;0.55296685;0.54827479;0.47872985;0.0556744
C12;Pyriform sinus;2.0;-;-;-;-;-;-;-;-;-;-;-;-;4.00032003;5.04591785;-;-;-;-;0.36864457;0.40185272;0.31139034;0.04522096
C13;Hypopharynx;1.0;-;-;-;-;-;-;-;-;-;-;-;-;4.00032003;-;-;-;-;-;0.18432228;0.200016;0.1600128;0.0199996
C14;Lip, oral cavity and pharynx, NOS;3.0;-;-;-;-;-;-;-;-;-;2.94620235;-;-;-;5.04591785;5.10803494;-;-;-;0.55296685;0.56131193;0.43031038;0.06547933
C15;Oesophagus;32.0;-;-;-;-;-;-;-;-;-;-;6.40450877;3.50618842;32.0025602;10.0918357;15.32410482;10.08827238;57.49108888;23.7586125;5.89831308;4.13647396;2.85694378;0.33607997
C16;Stomach;59.0;-;-;-;-;-;-;-;4.94327591;5.50039878;11.78480938;25.6180351;14.02475369;16.0012801;45.41326067;35.75624457;25.22068096;17.24732666;65.33618437;10.87501475;9.21027206;6.55829923;0.79205686
C17;Small intestine;9.0;-;-;-;-;-;-;-;-;-;-;3.20225439;-;8.00064005;-;15.32410482;5.04413619;-;11.87930625;1.65890055;1.30358874;0.89645831;0.13254707
C18;Colon;228.0;-;-;7.20279468;-;2.71672689;-;4.47057246;9.88655182;8.25059817;20.62341642;25.6180351;45.58044949;56.00448036;80.73468564;137.91694335;201.76544767;264.45900885;267.28439059;42.02548071;27.76849835;18.66050786;1.97525731
C19;Rectosigmoid junction;18.0;-;-;-;-;2.71672689;-;-;-;-;-;6.40450877;3.50618842;8.00064005;10.0918357;10.21606988;20.17654477;17.24732666;5.93965312;3.31780111;2.59444602;1.82261354;0.20447052
C20;Rectum;57.0;-;-;-;-;-;-;-;2.47163795;8.25059817;-;12.80901755;7.01237685;20.00160013;35.32142497;40.86427951;45.39722573;40.24376222;65.33618437;10.50637018;7.67053974;5.22314445;0.63165132
C21;Anus and anal canal;16.0;-;-;-;-;-;-;-;-;2.75019939;8.83860704;6.40450877;3.50618842;8.00064005;-;20.43213976;5.04413619;5.74910889;5.93965312;2.94915654;2.70066991;1.99335493;0.24935002
C22;Liver and intrahepatic bile ducts;21.0;-;-;-;-;-;-;-;-;2.75019939;5.89240469;3.20225439;3.50618842;8.00064005;20.18367141;5.10803494;20.17654477;-;29.69826562;3.87076796;3.10064486;2.19686972;0.24292143
C23;Gallbladder;2.0;-;-;-;-;-;-;-;-;2.75019939;-;-;-;-;5.04591785;-;-;-;-;0.36864457;0.39435067;0.3163895;0.03897299
C24;Biliary tract, NOS;7.0;-;-;-;-;-;-;-;-;-;-;3.20225439;-;-;5.04591785;-;20.17654477;-;5.93965312;1.29025599;0.88892195;0.54295397;0.04123236
C25;Pancreas;62.0;-;-;-;-;-;-;2.23528623;2.47163795;2.75019939;11.78480938;6.40450877;7.01237685;12.00096008;60.55101423;40.86427951;65.57377049;63.24019777;23.7586125;11.4279816;8.645474;5.95982267;0.7277146
C26;Other ill-defined digestive organs;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C30;Nasal cavity and middle ear;2.0;-;-;-;-;-;-;-;-;-;-;-;3.50618842;-;-;-;5.04413619;-;-;0.36864457;0.31125403;0.1906889;0.01752941
C31;Accessory sinuses;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C32;Larynx;8.0;-;-;-;-;-;-;-;-;-;-;3.20225439;10.51856527;12.00096008;-;-;5.04413619;-;-;1.47457827;1.55620245;1.1113351;0.12852623
C33;Trachea;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C34;Bronchus and lung;167.0;-;-;-;-;-;2.09174389;-;4.94327591;8.25059817;35.35442814;57.64057897;94.66708741;88.00704056;90.82652134;117.4848036;65.57377049;97.7348511;65.33618437;30.7818214;27.75981175;19.81481631;2.46542972
C37;Thymus;2.0;-;-;-;-;-;-;2.23528623;-;-;2.94620235;-;-;-;-;-;-;-;-;0.36864457;0.3627042;0.31088931;0.02590409
C38;Heart, mediastinum and pleura;1.0;-;-;-;-;-;-;-;-;-;-;-;3.50618842;-;-;-;-;-;-;0.18432228;0.21037131;0.14024754;0.01752941
C39;Respiratory system and intrathoracic organs, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;5.0;-;-;3.60139734;3.47753512;2.71672689;-;-;2.47163795;-;-;-;-;-;-;-;-;-;5.93965312;0.92161142;0.91810734;1.03243862;0.06131768
C41;Bone and articular cartilage, NOS;5.0;-;-;-;-;-;-;-;-;2.75019939;2.94620235;3.20225439;3.50618842;-;-;-;-;-;5.93965312;0.92161142;0.89267377;0.67184263;0.06200499
C43;Malignant melanoma of skin;99.0;-;-;-;-;8.15018066;10.45871943;17.88228983;37.07456932;5.50039878;23.56961876;16.01127194;21.03713054;36.00288023;35.32142497;20.43213976;40.35308953;45.9928711;65.33618437;18.2479061;15.31383879;12.04095035;1.15053328
C44;Malignant neoplasms of skin;134.0;-;-;-;3.47753512;2.71672689;-;4.47057246;4.94327591;-;2.94620235;25.6180351;3.50618842;16.0012801;40.36734282;45.97231445;95.83858764;178.22237553;279.16369684;24.69918603;13.58699528;8.70890266;0.74729116
C45;Mesothelioma;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C46;Kaposi's sarcoma;4.0;-;-;-;-;-;2.09174389;-;-;2.75019939;-;-;3.50618842;-;-;-;-;5.74910889;-;0.73728914;0.60679842;0.50134456;0.04173195
C47,C49;Soft tissues;15.0;2.70080484;-;-;-;-;2.09174389;-;2.47163795;5.50039878;-;-;3.50618842;12.00096008;-;5.10803494;5.04413619;5.74910889;17.81895937;2.76483426;2.22075279;1.86048664;0.16675965
C48;Retroperitoneum and peritoneum;3.0;-;-;-;-;-;-;-;-;-;2.94620235;-;-;-;-;5.10803494;5.04413619;-;-;0.55296685;0.46035794;0.3293742;0.04026308
C50;Breast;895.0;-;-;-;-;-;2.09174389;24.58814851;74.14913863;156.7613652;226.85758058;323.4276931;410.22404544;460.03680294;408.71934605;469.93921438;423.7074401;362.19385995;392.0171062;164.96844403;150.6297885;109.75902598;12.00056165
C51;Vulva;25.0;-;-;-;-;-;-;2.23528623;-;5.50039878;-;9.60676316;3.50618842;8.00064005;10.0918357;5.10803494;10.08827238;40.24376222;23.7586125;4.6080571;3.22307835;2.23056276;0.22000337
