icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C01;Base of tongue;7.0;-;-;-;-;-;-;-;-;-;3.1428751;3.50864882;3.90777648;15.26251526;5.80720093;-;-;-;-;1.44751916;1.69548706;1.30503264;0.1580201
C02;Tongue;15.0;-;-;-;-;-;-;-;2.42230458;-;3.1428751;24.56054174;-;-;5.80720093;12.93242806;7.93650794;-;43.46881113;3.10182677;3.32247965;2.29151159;0.24402852
C03;Gum;4.0;-;-;-;-;-;-;-;-;-;-;-;3.90777648;5.08750509;5.80720093;6.46621403;-;-;-;0.82715381;0.9151163;0.66335157;0.10628696
C04;Floor of mouth;5.0;-;-;-;-;-;-;-;-;5.44795838;3.1428751;-;-;-;5.80720093;-;-;10.67805659;-;1.03394226;0.94042695;0.74305632;0.07196427
C05;Palate;6.0;-;-;-;-;-;-;-;-;-;3.1428751;3.50864882;3.90777648;10.17501018;-;-;7.93650794;-;-;1.24073071;1.36755393;1.00668149;0.10361783
C06;Mouth, NOS;5.0;-;-;-;-;-;-;-;2.42230458;-;-;-;3.90777648;5.08750509;-;-;7.93650794;10.67805659;-;1.03394226;0.92391389;0.6379049;0.05707164
C07;Parotid gland;3.0;-;-;-;-;-;-;-;-;-;-;-;3.90777648;-;5.80720093;6.46621403;-;-;-;0.62036535;0.66074105;0.45985137;0.08087324
C08;Salivary glands, NOS;3.0;-;-;-;-;-;-;-;-;2.72397919;-;-;3.90777648;-;-;6.46621403;-;-;-;0.62036535;0.61913155;0.44907409;0.06546841
C09;Tonsil;18.0;-;-;-;-;-;-;2.23348893;-;-;-;14.03459528;15.6311059;15.26251526;-;19.3986421;-;21.35611319;21.73440556;3.72219212;3.85262246;2.67490938;0.33224857
C10;Oropharynx;13.0;-;-;-;-;-;-;-;4.84460916;-;3.1428751;10.52594646;7.81555295;-;11.61440186;6.46621403;15.87301587;-;-;2.68824987;2.74089614;1.95465499;0.22180165
C11;Nasopharynx;8.0;-;-;-;-;3.11885974;-;2.23348893;2.42230458;2.72397919;9.42862531;3.50864882;-;-;-;-;-;-;-;1.65430761;1.64051346;1.4334451;0.1171109
C12;Pyriform sinus;15.0;-;-;-;-;-;-;-;-;-;-;10.52594646;11.72332943;25.43752544;5.80720093;12.93242806;7.93650794;-;-;3.10182677;3.49108333;2.52496119;0.3315812
C13;Hypopharynx;4.0;-;-;-;-;-;-;-;-;-;6.2857502;-;-;5.08750509;-;6.46621403;-;-;-;0.82715381;0.88836419;0.7099695;0.08915758
C14;Lip, oral cavity and pharynx, NOS;3.0;-;-;-;-;-;-;-;-;2.72397919;-;3.50864882;3.90777648;-;-;-;-;-;-;0.62036535;0.67075055;0.49518225;0.05068917
C15;Oesophagus;48.0;-;-;-;-;-;2.39509485;-;-;2.72397919;3.1428751;17.5432441;23.44665885;30.52503053;46.45760743;51.72971225;47.61904762;42.71222637;43.46881113;9.92584566;9.96380158;6.91506676;0.88587382
C16;Stomach;68.0;-;-;-;-;-;-;11.16744467;4.84460916;8.17193757;3.1428751;14.03459528;11.72332943;35.61253561;34.84320557;51.72971225;95.23809524;117.45862253;130.40643338;14.06161469;12.70836092;8.506373;0.87252246
C17;Small intestine;10.0;-;-;-;-;-;-;-;-;-;6.2857502;7.01729764;-;-;-;12.93242806;7.93650794;21.35611319;21.73440556;2.06788451;1.90882154;1.28147613;0.13109138
C18;Colon;229.0;-;-;-;3.58076414;-;2.39509485;6.7004668;7.26691374;5.44795838;15.71437551;31.57783937;89.87885893;111.92511193;162.60162602;316.84448755;246.03174603;395.08809397;326.01608346;47.35455534;44.21790239;29.55348691;3.69949998
C19;Rectosigmoid junction;18.0;-;-;-;-;-;-;-;-;-;3.1428751;3.50864882;7.81555295;20.35002035;23.22880372;19.3986421;15.87301587;-;21.73440556;3.72219212;3.99795665;2.84286702;0.38647397
C20;Rectum;74.0;-;-;-;-;-;-;-;2.42230458;5.44795838;6.2857502;28.06919055;19.53888238;10.17501018;87.10801394;64.66214032;79.36507937;160.17084891;86.93762226;15.30234539;14.11941878;9.37705239;1.11231378
C21;Anus and anal canal;7.0;-;-;-;-;-;-;-;2.42230458;-;3.1428751;3.50864882;-;-;-;-;15.87301587;10.67805659;21.73440556;1.44751916;1.27675293;0.83013569;0.04535885
C22;Liver and intrahepatic bile ducts;29.0;-;-;-;-;-;2.39509485;2.23348893;-;-;3.1428751;3.50864882;11.72332943;15.26251526;17.42160279;51.72971225;15.87301587;64.06833956;-;5.99686509;5.46303226;3.80536984;0.53564661
C23;Gallbladder;2.0;-;-;-;-;-;-;-;-;-;-;-;-;5.08750509;-;6.46621403;-;-;-;0.4135769;0.44836168;0.33282448;0.05775191
C24;Biliary tract, NOS;10.0;-;-;-;-;-;-;-;-;2.72397919;-;-;7.81555295;5.08750509;-;12.93242806;15.87301587;10.67805659;21.73440556;2.06788451;1.94354476;1.2590021;0.14269542
C25;Pancreas;38.0;-;-;-;-;-;-;-;-;-;6.2857502;-;11.72332943;10.17501018;40.6504065;51.72971225;95.23809524;42.71222637;-;7.85796115;7.16194458;4.67312712;0.60100772
C26;Other ill-defined digestive organs;1.0;-;-;-;-;-;-;-;-;-;-;3.50864882;-;-;-;-;-;-;-;0.20678845;0.24560542;0.17543244;0.01754171
