icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;4.0;-;-;-;-;-;-;-;-;-;-;-;3.77330013;4.45434298;-;13.72024422;-;-;-;0.7748184;0.86072248;0.60351061;0.10967924
C01;Base of tongue;10.0;-;-;-;-;-;-;-;-;-;2.84884052;3.30283714;7.54660026;4.45434298;12.09921355;-;8.0925791;11.22334456;15.67398119;1.937046;2.02092398;1.39449884;0.15114483
C02;Tongue;12.0;-;-;-;-;-;-;2.12598593;-;-;2.84884052;6.60567427;3.77330013;8.90868597;18.14882033;-;8.0925791;11.22334456;-;2.32445521;2.4825052;1.81755987;0.21183185
C03;Gum;1.0;-;-;-;-;-;-;-;-;-;-;-;-;4.45434298;-;-;-;-;-;0.1937046;0.22271715;0.17817372;0.02226923
C04;Floor of mouth;8.0;-;-;-;-;-;-;-;-;-;-;3.30283714;3.77330013;4.45434298;-;20.58036633;-;11.22334456;15.67398119;1.5496368;1.566698;1.04034154;0.16042541
C05;Palate;3.0;-;-;-;-;-;-;-;-;-;-;-;3.77330013;4.45434298;-;6.86012211;-;-;-;0.5811138;0.65491882;0.46630817;0.07541038
C06;Mouth, NOS;7.0;-;-;-;-;-;-;-;-;-;-;3.30283714;-;4.45434298;12.09921355;6.86012211;16.18515821;-;-;1.3559322;1.46739112;1.00534601;0.1334934
C07;Parotid gland;6.0;-;-;-;-;-;2.23909003;-;4.44296346;-;2.84884052;-;-;-;-;6.86012211;-;11.22334456;-;1.1622276;0.98519969;0.80995461;0.08192151
C08;Salivary glands, NOS;3.0;-;-;-;-;-;-;-;-;-;2.84884052;-;-;8.90868597;-;-;-;-;-;0.5811138;0.64485313;0.52727787;0.05877036
C09;Tonsil;15.0;-;-;-;-;-;-;-;-;-;5.69768104;3.30283714;11.31990038;8.90868597;18.14882033;-;16.18515821;22.44668911;-;2.90556901;3.02878746;2.13469581;0.23660926
C10;Oropharynx;15.0;-;-;-;-;-;-;-;-;2.46944067;5.69768104;6.60567427;11.31990038;13.36302895;6.04960678;13.72024422;-;11.22334456;-;2.90556901;3.14726623;2.319638;0.29568986
C11;Nasopharynx;8.0;-;-;-;-;-;-;-;-;2.46944067;5.69768104;-;-;4.45434298;12.09921355;13.72024422;-;-;-;1.5496368;1.68999154;1.30558231;0.19202002
C12;Pyriform sinus;6.0;-;-;-;-;-;-;-;-;-;-;3.30283714;7.54660026;-;6.04960678;13.72024422;-;-;-;1.1622276;1.33758621;0.92289895;0.15297931
C13;Hypopharynx;3.0;-;-;-;-;-;-;-;-;-;-;-;3.77330013;-;-;-;16.18515821;-;-;0.5811138;0.55010117;0.31278359;0.01886472
C14;Lip, oral cavity and pharynx, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C15;Oesophagus;54.0;-;-;-;-;-;2.23909003;-;-;-;14.24420261;16.51418569;37.73300128;44.54342984;48.3968542;20.58036633;56.64805373;11.22334456;62.69592476;10.46004843;11.22641398;7.95013573;0.91702509
C16;Stomach;65.0;-;-;-;-;-;-;-;4.44296346;9.87776269;-;6.60567427;33.95970115;31.18040089;66.54567453;82.32146532;64.74063284;78.5634119;47.02194357;12.59079903;12.7435873;8.71326401;1.16779592
C17;Small intestine;4.0;-;-;-;-;-;-;-;-;-;-;-;3.77330013;8.90868597;-;-;-;11.22334456;-;0.7748184;0.78406575;0.56339617;0.06338983
C18;Colon;186.0;-;-;-;-;-;-;2.12598593;8.88592691;12.34720336;14.24420261;23.11985996;41.50630141;84.6325167;175.43859649;198.9435412;218.49963583;325.47699214;313.47962382;36.02905569;34.71803541;23.07955301;2.76721204
C19;Rectosigmoid junction;10.0;-;-;-;-;-;-;-;-;-;-;3.30283714;7.54660026;13.36302895;-;-;-;22.44668911;31.34796238;1.937046;1.89009258;1.27050028;0.12098908
