icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;62.0;-;-;-;-;-;-;-;-;0.4899415;-;1.14357596;1.57169935;1.26242967;3.86913718;6.18323297;6.40578058;11.53898604;11.98667082;1.21875084;0.97540432;0.62136531;0.07257374
C01;Base of tongue;62.0;-;-;-;-;-;-;-;-;0.24497075;3.40307009;4.00251587;2.20037909;3.78728902;3.00932892;2.37816653;2.56231223;1.04899873;2.39733416;1.21875084;1.13435389;0.83921295;0.09508337
C02;Tongue;187.0;-;-;-;-;-;0.30442698;-;0.9995527;2.20473675;6.28259094;10.00628967;12.25925495;10.52024727;6.8784661;6.65886628;6.40578058;7.34299111;7.19200249;3.67590978;3.39576963;2.48132564;0.28017892
C03;Gum;28.0;-;-;-;-;-;-;-;-;0.4899415;1.04709849;0.85768197;1.57169935;2.52485934;0.42990413;2.37816653;0.64057806;1.04899873;-;0.5504036;0.50001818;0.37108007;0.04648595
C04;Floor of mouth;167.0;-;-;-;-;-;-;-;0.24988818;1.71479525;4.97371783;8.00503173;13.20227456;11.36186705;6.44856197;5.70759967;7.04635863;5.24499365;-;3.28276435;3.02881771;2.20341873;0.25798533
C05;Palate;53.0;-;-;-;-;-;-;-;0.24988818;0.73491225;1.83242236;2.28715192;2.82905883;3.78728902;2.57942479;1.90253322;1.92173417;3.14699619;-;1.04183539;0.94657184;0.69843061;0.0809806
C06;Mouth, NOS;89.0;-;-;-;-;-;-;0.26994998;-;0.4899415;2.09419698;6.0037738;5.02943793;5.04971869;3.86913718;2.37816653;5.12462446;3.14699619;9.58933666;1.74949717;1.63026887;1.15316562;0.12584236
C07;Parotid gland;52.0;-;-;0.61522182;-;0.30700179;-;0.26994998;0.24988818;-;0.78532387;0.85768197;1.88603922;1.26242967;3.43923305;3.80506645;2.56231223;6.29399238;14.38400499;1.02217812;0.9019861;0.63535411;0.06736648
C08;Salivary glands, NOS;20.0;-;-;-;-;-;0.60885395;-;-;-;0.26177462;0.28589399;0.31433987;1.68323956;0.85980826;1.90253322;1.92173417;2.09799746;-;0.39314543;0.33486194;0.25216491;0.02957784
C09;Tonsil;169.0;-;-;-;-;-;-;-;0.24988818;2.4497075;7.06791481;9.43450169;10.6875556;7.99538792;7.30837023;3.32943314;7.04635863;10.48998731;-;3.32207889;3.02320843;2.21384675;0.24231973
