icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C01;Base of tongue;1.0;-;-;-;-;-;-;-;-;-;-;-;-;4.58926113;-;-;-;-;-;0.1924687;0.22946306;0.18357045;0.02294367
C02;Tongue;11.0;-;-;-;-;-;-;-;-;-;6.15763547;3.32292151;3.61676733;13.76778339;-;9.06864968;4.70721145;-;6.86718857;2.1171557;2.0039098;1.49376728;0.17950748
C03;Gum;3.0;-;-;-;-;-;-;-;-;-;-;-;7.23353467;-;-;-;-;-;6.86718857;0.5774061;0.50268397;0.32367733;0.03616113
C04;Floor of mouth;5.0;-;-;-;-;-;-;-;-;-;3.07881773;-;7.23353467;4.58926113;-;-;-;-;6.86718857;0.9623435;0.94766426;0.69197684;0.07448032
C05;Palate;3.0;-;-;-;3.69467228;-;-;-;-;-;-;-;3.61676733;4.58926113;-;-;-;-;-;0.5774061;0.70509616;0.66076164;0.0594858
C06;Mouth, NOS;4.0;-;-;-;-;-;-;-;-;-;-;3.32292151;-;4.58926113;4.75963827;-;4.70721145;-;-;0.7698748;0.74659732;0.53957778;0.06333904
C07;Parotid gland;4.0;-;-;-;-;-;-;-;-;-;-;3.32292151;3.61676733;-;-;4.53432484;4.70721145;-;-;0.7698748;0.67978452;0.44857538;0.05735361
C08;Salivary glands, NOS;2.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.70721145;-;6.86718857;0.3849374;0.16281611;0.08140806;-
C09;Tonsil;6.0;-;-;-;-;-;-;-;-;-;-;-;-;9.17852226;-;9.06864968;9.4144229;-;-;1.1548122;0.91927406;0.64265811;0.09119425
C10;Oropharynx;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.4878718;-;0.1924687;0.05487872;0.02743936;-
C11;Nasopharynx;4.0;-;-;-;-;-;-;2.35172381;5.26856511;-;-;3.32292151;-;-;-;-;-;-;-;0.7698748;0.76602473;0.62336341;0.05470109
C12;Pyriform sinus;2.0;-;-;-;-;-;-;-;-;-;-;3.32292151;3.61676733;-;-;-;-;-;-;0.3849374;0.44961055;0.31081677;0.03469243
C13;Hypopharynx;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.70721145;-;-;0.1924687;0.09414423;0.04707211;-
C14;Lip, oral cavity and pharynx, NOS;2.0;-;-;-;-;-;-;-;-;-;-;-;3.61676733;-;-;4.53432484;-;-;-;0.3849374;0.35303579;0.23535719;0.04074716
C15;Oesophagus;28.0;-;-;-;-;-;-;-;-;-;-;3.32292151;14.46706933;18.35704452;38.07710614;22.6716242;28.24326869;-;-;5.38912359;4.78657924;3.35728898;0.48330712
C16;Stomach;34.0;-;-;-;-;-;-;-;2.63428255;5.7160822;3.07881773;3.32292151;-;4.58926113;9.51927653;31.74027387;28.24326869;27.43935902;54.93750858;6.54393579;3.98372366;2.65016827;0.30254598
