icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;23.0;-;-;-;-;-;-;-;-;-;-;0.28547938;0.91218682;0.39568701;1.91535656;0.76589324;0.43769423;3.31891449;3.28353308;0.4311535;0.26886854;0.17675666;0.02137073
C01;Base of tongue;14.0;-;-;-;-;-;-;-;0.26219674;-;0.26032786;0.85643813;0.60812454;1.18706103;0.76614263;0.38294662;-;0.55315242;-;0.26244126;0.24003354;0.17938978;0.02161385
C02;Tongue;68.0;-;-;-;-;-;-;0.28095491;0.26219674;0.99205857;1.56196714;2.28383502;4.25687181;2.76980908;2.29842788;3.82946621;2.18847113;1.10630483;3.28353308;1.2747147;1.06506253;0.77046569;0.092635
C03;Gum;23.0;-;-;-;-;-;-;-;-;0.24801464;0.26032786;0.28547938;0.91218682;1.18706103;1.53228525;1.53178648;0.87538845;2.21260966;-;0.4311535;0.31653066;0.22516565;0.02978127
C04;Floor of mouth;40.0;-;-;-;-;-;-;-;-;0.24801464;1.04131143;1.42739688;0.91218682;5.14393115;1.14921394;1.53178648;2.18847113;0.55315242;0.82088327;0.74983218;0.6515303;0.48484116;0.05725281
C05;Palate;32.0;-;-;-;-;0.62738209;-;-;0.26219674;-;0.26032786;1.99835564;1.52031136;2.37412207;0.76614263;1.53178648;0.87538845;0.55315242;0.82088327;0.59986574;0.53815057;0.40648123;0.04669222
C06;Mouth, NOS;48.0;-;-;-;-;-;-;-;-;0.99205857;0.26032786;1.71287626;1.82437363;1.58274805;1.14921394;1.53178648;4.37694227;2.21260966;4.92529962;0.89979861;0.6470083;0.44164298;0.04525668
C07;Parotid gland;45.0;-;-;-;0.33004825;-;0.30713663;0.28095491;0.52439347;1.24007321;0.52065571;0.28547938;1.21624909;0.79137402;0.76614263;3.82946621;2.62616536;1.65945725;4.10441635;0.8435612;0.61244729;0.45747343;0.05044714
C08;Salivary glands, NOS;25.0;-;-;-;-;0.31369105;0.30713663;0.56190982;-;0.24801464;0.26032786;0.85643813;0.91218682;1.97843506;0.38307131;1.14883986;1.31308268;-;0.82088327;0.46864511;0.41623777;0.32403231;0.03484418
C09;Tonsil;56.0;-;-;-;-;-;-;-;0.52439347;0.24801464;2.08262286;3.42575252;2.1284359;2.37412207;2.68149919;1.53178648;1.75077691;2.21260966;0.82088327;1.04976505;0.90463113;0.66644774;0.07495503
C10;Oropharynx;16.0;-;-;-;-;-;-;-;-;-;-;1.14191751;1.52031136;0.79137402;0.76614263;0.38294662;-;0.55315242;0.82088327;0.29993287;0.26659607;0.18707668;0.02301081
C11;Nasopharynx;8.0;-;-;-;-;-;-;-;0.26219674;-;-;-;-;1.18706103;-;1.14883986;-;0.55315242;-;0.14996644;0.11770354;0.0889568;0.01298964
C12;Pyriform sinus;15.0;-;-;-;-;-;-;-;-;0.24801464;0.78098357;0.85643813;0.91218682;0.39568701;-;0.38294662;1.31308268;-;-;0.28118707;0.24424616;0.17766651;0.01787969
C13;Hypopharynx;16.0;-;-;-;-;-;-;-;-;-;0.26032786;0.28547938;1.21624909;1.18706103;0.76614263;-;0.43769423;2.21260966;-;0.29993287;0.23206019;0.16445031;0.01857457
C14;Lip, oral cavity and pharynx, NOS;12.0;-;-;-;-;-;-;-;-;-;-;0.57095875;1.52031136;0.79137402;-;0.38294662;0.87538845;-;-;0.22494965;0.19975066;0.13742817;0.01632662
C15;Oesophagus;230.0;-;-;-;-;-;-;-;0.26219674;0.99205857;1.30163928;5.13862879;7.29749453;11.07923632;10.72599675;11.48839863;15.75699217;18.25402972;18.88031522;4.31153502;2.99060325;2.04014387;0.24113704
C16;Stomach;524.0;-;-;-;-;0.31369105;0.61427325;0.84286473;1.04878695;2.23213179;3.90491785;6.85150505;8.20968134;13.45335839;19.53663694;29.86983644;39.83017464;54.20893673;71.41684452;9.82280153;6.00224262;3.97498255;0.43344632
C17;Small intestine;87.0;-;-;-;-;-;0.30713663;-;0.26219674;0.49602929;1.822295;1.71287626;2.43249818;2.76980908;1.53228525;6.89303918;6.5654134;7.1909814;4.10441635;1.63088499;1.11882255;0.77909876;0.09109931
C18;Colon;2422.0;-;-;1.62267066;1.98028952;2.19583732;1.84281976;3.37145891;2.09757389;9.67257107;15.61967141;27.40602019;48.64996351;65.28835691;103.04618308;151.64686194;186.89543485;232.32401456;284.02561156;45.40233839;28.36269769;18.99589454;2.148779
C19;Rectosigmoid junction;173.0;-;-;-;-;-;-;0.28095491;-;0.74404393;3.12393428;2.56931439;4.56093408;5.14393115;7.27835494;9.57366553;12.69313258;15.48826764;15.59678214;3.24302417;2.14418724;1.45777685;0.16623734
C20;Rectum;876.0;-;-;-;0.33004825;-;0.30713663;1.40477455;2.62196737;4.46426357;8.59081928;17.69972137;25.54123084;32.84202196;41.37170176;47.10243439;61.27719175;68.59089954;68.95419471;16.4213247;11.322822;7.78319807;0.90724011
C21;Anus and anal canal;76.0;-;-;-;-;-;-;-;0.78659021;0.99205857;1.04131143;1.71287626;2.73656045;1.18706103;4.21378444;2.68062635;3.93924804;5.53152416;8.2088327;1.42468114;1.00600393;0.69990661;0.0767249
C22;Liver and intrahepatic bile ducts;169.0;0.71211884;-;-;0.33004825;0.31369105;0.61427325;0.28095491;0.26219674;0.49602929;2.86360643;2.85479377;5.16905862;5.93530517;8.04449756;9.19071891;14.00621526;9.40359107;9.85059924;3.16804095;2.29513752;1.67195964;0.18516482
C23;Gallbladder;65.0;-;-;-;-;-;-;-;-;0.49602929;-;0.57095875;0.60812454;1.97843506;4.21378444;3.82946621;6.12771918;7.1909814;4.92529962;1.21847729;0.73725095;0.48663353;0.05846689
C24;Biliary tract, NOS;98.0;-;-;-;-;-;0.30713663;-;0.52439347;0.24801464;0.52065571;1.14191751;0.60812454;3.16549609;4.59685575;8.80777228;7.44080186;10.5098959;5.74618289;1.83708884;1.14619476;0.77994499;0.09955225
C25;Pancreas;529.0;-;-;-;0.33004825;0.31369105;0.61427325;1.12381964;0.26219674;2.48014643;3.90491785;6.85150505;13.98686451;19.78435058;30.26263369;36.76287562;43.76942268;32.63599252;33.65621409;9.91653056;6.79177341;4.67592197;0.58168822
C26;Other ill-defined digestive organs;12.0;-;-;-;-;-;-;-;-;-;-;-;-;0.79137402;0.38307131;0.76589324;0.87538845;0.55315242;3.28353308;0.22494965;0.13374297;0.08640228;0.00970122
C30;Nasal cavity and middle ear;16.0;-;-;-;-;0.31369105;-;-;0.52439347;-;-;0.28547938;-;1.58274805;0.76614263;1.14883986;1.31308268;-;-;0.29993287;0.24915943;0.19323469;0.0231038
C31;Accessory sinuses;24.0;-;-;-;-;-;0.30713663;0.28095491;-;0.49602929;-;0.57095875;0.91218682;0.79137402;1.14921394;-;-;3.87206691;2.46264981;0.44989931;0.31947121;0.23403035;0.02253673
C32;Larynx;83.0;-;-;-;-;-;-;-;0.78659021;0.24801464;0.78098357;4.85314941;3.64874726;3.5611831;4.59685575;3.82946621;4.81463649;2.21260966;0.82088327;1.55590177;1.28918151;0.91779882;0.11146278
C33;Trachea;4.0;-;-;-;-;-;-;-;-;-;-;-;0.30406227;-;-;0.38294662;-;0.55315242;0.82088327;0.07498322;0.04347249;0.0266916;0.00343499
C34;Bronchus and lung;1585.0;-;-;-;-;0.62738209;0.61427325;0.84286473;4.19514779;9.42455643;26.81376926;53.67012287;59.29214303;86.25976852;81.59418957;77.35521746;96.73042413;76.33503336;37.76063044;29.71210006;23.26367438;16.61420792;1.98351153
C37;Thymus;8.0;-;-;-;-;-;-;-;-;-;-;0.28547938;0.91218682;0.79137402;0.38307131;-;0.43769423;-;-;0.14996644;0.1383602;0.09828548;0.01185985
C38;Heart, mediastinum and pleura;10.0;-;0.34676348;-;-;-;-;0.28095491;0.26219674;-;-;-;0.30406227;0.39568701;-;0.76589324;0.43769423;0.55315242;0.82088327;0.18745804;0.14579318;0.1218204;0.01177709
C39;Respiratory system and intrathoracic organs, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;41.0;-;-;3.24534131;0.99014476;0.62738209;0.92140988;0.56190982;0.52439347;0.99205857;1.04131143;0.28547938;1.21624909;0.39568701;0.76614263;0.38294662;0.43769423;0.55315242;-;0.76857798;0.79243896;0.80881483;0.05973443
C41;Bone and articular cartilage, NOS;34.0;-;0.69352697;0.97360239;0.99014476;0.31369105;-;-;0.26219674;0.24801464;-;0.57095875;-;0.79137402;2.29842788;2.29767973;1.75077691;1.65945725;-;0.63735735;0.53569579;0.50271229;0.04718695
C43;Malignant melanoma of skin;967.0;0.71211884;-;0.32453413;2.31033777;8.46965823;12.59260169;15.73347493;22.81111609;18.84911285;24.21049069;25.12218517;26.75747993;31.25927391;27.96420582;31.01867631;31.0762901;33.18914494;30.372681;18.12719291;15.66130039;12.56847634;1.23301167
C44;Malignant neoplasms of skin;1234.0;-;-;0.64906826;0.33004825;0.62738209;0.92140988;1.12381964;1.57318042;2.23213179;6.76852428;11.41917508;14.29092678;26.90671679;47.50084276;58.97377964;86.66345691;143.26647564;238.87703169;23.1323227;13.22187454;8.51460069;0.862841
C45;Mesothelioma;47.0;-;-;-;0.66009651;-;-;-;-;-;0.52065571;0.57095875;1.21624909;2.37412207;3.44764181;5.36125269;2.18847113;1.65945725;-;0.88105281;0.67340807;0.50364712;0.07072986
C46;Kaposi's sarcoma;8.0;-;-;-;-;0.31369105;-;-;0.78659021;-;-;-;-;-;-;0.76589324;-;0.55315242;0.82088327;0.14996644;0.11373684;0.09447874;0.00933044
C47,C49;Soft tissues;180.0;2.13635652;0.34676348;0.64906826;1.98028952;0.94107314;2.76422964;1.40477455;3.67075431;4.21624893;4.68590142;3.99671128;3.95280954;4.74824414;4.59685575;5.36125269;7.87849608;6.08467657;4.10441635;3.3742448;2.97556898;2.58550517;0.22699863
C48;Retroperitoneum and peritoneum;42.0;0.35605942;-;-;0.66009651;-;0.61427325;-;-;0.74404393;0.52065571;0.57095875;1.82437363;1.97843506;0.76614263;1.53178648;2.62616536;2.21260966;2.46264981;0.78732379;0.6304461;0.5110779;0.04782269
C50;Breast;9431.0;-;-;-;-;1.25476418;11.67119181;37.64795788;76.03705364;175.59436709;267.87736475;337.72210296;359.40160545;398.45682065;383.45438387;349.63026504;377.73011774;377.24994745;325.89065835;176.79168181;145.44636524;107.4531643;11.30240349
C51;Vulva;167.0;-;-;-;-;-;-;0.84286473;0.78659021;1.24007321;2.08262286;2.28383502;4.86499635;4.35255713;5.74606969;9.95661215;8.31619031;16.04142005;19.70119849;3.13054934;2.0683378;1.41341228;0.16065192
C52;Vagina;48.0;-;-;-;-;-;-;-;0.26219674;0.49602929;1.04131143;0.85643813;0.30406227;1.97843506;2.68149919;1.91473311;3.93924804;1.65945725;6.56706616;0.89979861;0.62883594;0.44135878;0.04766216
C53;Cervix uteri;655.0;-;-;-;-;1.25476418;3.07136627;16.01442984;20.97573894;23.80940571;23.42950712;16.55780386;19.15592313;17.80591552;16.47206644;13.02018512;13.1308268;14.38196281;15.59678214;12.27850192;11.00945448;8.74196676;0.85416662
C54;Corpus uteri;1366.0;-;-;-;-;-;0.30713663;0.56190982;1.31098368;4.71227821;9.89245856;23.69478829;51.08246169;73.59778415;90.40482976;80.41879042;89.28962227;81.3134051;54.99917912;25.60676889;18.75608096;13.08015784;1.66588518
C55;Uterus;61.0;-;-;-;-;-;-;-;0.78659021;0.99205857;1.56196714;0.57095875;1.21624909;2.37412207;2.68149919;3.44651959;4.81463649;3.87206691;1.64176654;1.14349407;0.8275779;0.59769064;0.06812661
C56;Ovary;924.0;-;-;1.29813653;0.99014476;1.56845523;2.14995639;2.8095491;6.03052494;8.6805125;16.9213107;22.2673914;30.4062272;28.88515184;43.67012963;48.25127425;56.46255526;52.54947948;46.79034641;17.32112332;12.97574271;9.39141087;1.06394348
C57;Female genital organs, NOS;34.0;0.35605942;-;-;-;-;-;-;-;0.24801464;0.52065571;0.85643813;0.91218682;0.39568701;1.91535656;1.14883986;3.06385959;2.76576208;2.46264981;0.63735735;0.44139868;0.32120236;0.03176115
C58;Placenta;3.0;-;-;-;-;0.31369105;0.30713663;0.28095491;-;-;-;-;-;-;-;-;-;-;-;0.05623741;0.06312478;0.06652351;0.00450881
C64;Kidney;533.0;2.84847535;0.69352697;-;-;0.31369105;0.30713663;-;3.67075431;2.97617571;8.07016356;9.99177819;15.2031136;20.18003759;30.645705;32.55046279;34.57784392;35.4017546;16.41766541;9.99151377;7.38278574;5.43403247;0.63522894
C65;Renal pelvis;71.0;-;-;-;-;-;-;-;-;0.24801464;-;0.28547938;0.91218682;1.58274805;4.59685575;4.59535945;8.31619031;7.74413382;4.10441635;1.33095212;0.77775751;0.50116976;0.06108456
C66;Ureter;22.0;-;-;-;-;-;-;-;-;-;-;-;-;0.39568701;0.76614263;1.53178648;1.75077691;4.97837174;1.64176654;0.4124077;0.19760057;0.12005595;0.01346717
C67;Bladder;451.0;-;-;-;-;-;-;0.28095491;0.52439347;-;3.64459;6.28054629;4.86499635;11.47492334;19.53663694;30.25278306;33.70245546;50.89002224;55.82006239;8.45435781;5.0469788;3.29635015;0.38356164
C68;Urinary organs, NOS;6.0;-;-;-;-;-;-;-;-;-;-;0.28547938;-;-;0.38307131;0.38294662;0.87538845;-;0.82088327;0.11247483;0.07251141;0.04628334;0.00525735
C69;Eye and adnexa;38.0;2.49241593;-;-;-;-;-;0.56190982;-;0.24801464;0.78098357;0.57095875;0.91218682;1.97843506;1.91535656;1.53178648;1.75077691;-;1.64176654;0.71234057;0.67837797;0.65253024;0.05494514
C70;Meninges;13.0;-;-;-;-;-;-;-;0.26219674;0.24801464;0.26032786;0.28547938;0.91218682;-;0.38307131;0.76589324;0.87538845;0.55315242;-;0.24369546;0.18999145;0.13532345;0.01558464
C71;Brain;292.0;2.13635652;2.42734438;1.29813653;2.64038602;0.62738209;3.37850289;2.8095491;2.62196737;5.95235143;6.24786857;5.13862879;7.90561907;11.87061035;13.40749594;12.25429187;11.3800499;8.85043865;2.46264981;5.4737749;4.80338486;4.09759651;0.40276916
C72;Spinal cord, cranial nerves and CNS, NOS;14.0;1.06817826;0.34676348;0.64906826;0.33004825;-;-;0.56190982;-;0.49602929;-;0.28547938;0.30406227;-;-;-;0.43769423;-;-;0.26244126;0.29930278;0.34526797;0.02020565
C73;Thyroid gland;506.0;-;0.34676348;-;0.99014476;4.39167464;7.98555229;6.46196292;11.79885315;16.86499571;16.66098284;15.70136573;15.2031136;14.24473242;12.64135331;13.78607836;9.62927299;11.61620073;7.38794943;9.48537705;8.61044757;7.03043298;0.68304444
C74;Adrenal gland;20.0;3.20453477;0.34676348;-;-;-;0.30713663;-;-;0.24801464;0.52065571;0.28547938;0.30406227;0.39568701;0.38307131;0.38294662;0.43769423;-;-;0.37491609;0.44951949;0.55570363;0.03188667
C75;Endocrine glands, NOS;3.0;-;-;-;-;-;-;0.28095491;-;-;-;0.28547938;0.30406227;-;-;-;-;-;-;0.05623741;0.05789414;0.04329375;0.00435239
C81;Hodgkin's disease;125.0;-;0.34676348;1.94720479;5.6108203;5.01905673;5.83559591;1.96668437;1.83537716;1.7361025;2.60327857;1.71287626;1.52031136;1.58274805;2.29842788;1.53178648;2.62616536;1.65945725;0.82088327;2.34322556;2.38853671;2.41977548;0.17757731
C82-C85;Non-Hodgkin-lymphoma;842.0;0.35605942;0.34676348;0.64906826;1.98028952;2.19583732;1.53568313;4.49527855;2.8841641;7.19242464;10.41311428;16.55780386;18.54779859;32.44633495;37.15791732;46.33654115;62.59027443;55.31524156;50.89476276;15.78396735;11.33151778;8.17774285;0.91129768
C88;Malignant immunoproliferative diseases;26.0;-;-;-;-;-;-;-;-;0.49602929;-;0.28547938;0.60812454;1.58274805;0.38307131;1.91473311;1.31308268;1.10630483;4.92529962;0.48739092;0.32967303;0.22474628;0.02634746
C90;Multiple myeloma;308.0;-;-;-;-;-;-;-;1.04878695;0.49602929;3.38426214;4.56767003;9.7299927;9.10080127;18.00435169;18.76438443;23.19779402;23.23240146;22.1638483;5.77370777;3.90463599;2.65173739;0.32495228
C91;Lymphoid leukaemia;263.0;4.62877245;1.38705393;2.92080718;2.31033777;-;0.92140988;0.84286473;1.04878695;0.74404393;4.68590142;2.56931439;5.4731209;9.10080127;13.02442463;16.08375808;14.44390948;14.93511522;10.67148252;4.93014657;3.92229942;3.37427234;0.32816734
C92;Myeloid leukaemia;259.0;1.06817826;1.38705393;0.32453413;1.32019301;0.62738209;1.53568313;2.24763928;4.19514779;2.97617571;5.72721285;3.7112319;4.25687181;7.51805322;11.87521069;11.48839863;13.1308268;12.72250556;18.05943195;4.85516335;3.7905233;3.02452883;0.30084139
C93;Monocytic leukaemia;12.0;0.35605942;-;-;-;0.31369105;-;-;0.52439347;-;-;0.28547938;0.30406227;0.39568701;-;0.38294662;1.31308268;0.55315242;-;0.22494965;0.18844389;0.16510548;0.01281078
C94-C95;Leukaemia other;14.0;0.35605942;-;-;-;-;-;0.28095491;0.26219674;-;-;-;0.60812454;0.79137402;1.14921394;-;0.43769423;0.55315242;1.64176654;0.26244126;0.21923317;0.18112413;0.01723813
C96;Lymphoid, haematopoietic and related tissue, NOS;7.0;0.71211884;-;-;-;0.31369105;-;0.28095491;-;-;0.26032786;-;-;0.39568701;-;-;-;0.55315242;-;0.13122063;0.14213355;0.16161975;0.00981342
C76;Other and ill-defined sites;12.0;1.06817826;-;-;-;-;-;-;-;-;-;-;-;-;0.38307131;0.38294662;0.87538845;1.10630483;2.46264981;0.22494965;0.16546283;0.17393112;0.00917056
C80;Unknown primary site;513.0;0.35605942;-;-;-;-;0.30713663;1.40477455;0.78659021;1.98411714;4.68590142;8.56438131;10.64217952;17.80591552;24.13349269;27.95510334;36.32862083;50.33686982;46.79034641;9.61659769;6.30045178;4.29715306;0.49191438
MPD;Myeloproliferative Disorders;165.0;-;-;-;0.33004825;0.31369105;0.30713663;-;1.83537716;1.7361025;2.60327857;2.56931439;4.25687181;6.7266792;3.44764181;11.10545201;11.3800499;14.38196281;6.56706616;3.09305774;2.17855319;1.56174775;0.1760029
MDS;Myelodysplastic syndromes;201.0;-;-;-;-;-;0.30713663;1.12381964;0.78659021;0.99205857;0.78098357;1.99835564;2.43249818;4.74824414;9.57678281;11.87134525;17.07007485;21.57294421;20.52208176;3.7679067;2.30415162;1.53863179;0.17293936
Total;;27390.0;24.92415934;9.01585056;16.55124069;27.72405326;34.81970607;64.19155497;110.41527945;185.89748632;326.63528455;510.24259953;680.01187594;827.35344198;1031.55603917;1179.09350005;1281.3393941;1499.97811529;1620.18342534;1617.14004269;513.44758401;388.77500523;284.33256493;27.0567594
Total excl. non-melanoma;;26156.0;24.92415934;9.01585056;15.90217243;27.394005;34.19232398;63.27014509;109.29145981;184.3243059;324.40315276;503.47407525;668.59270086;813.0625152;1004.64932239;1131.59265729;1222.36561446;1413.31465838;1476.9169497;1378.263011;490.31526132;375.55313069;275.81796424;26.42189736
Total excl. non-melanoma and MDS, MPD;;25790.0;24.92415934;9.01585056;15.90217243;27.06395675;33.87863293;62.65587184;108.16764018;181.70233853;321.67499169;500.08981311;664.02503083;806.37314522;993.17439905;1118.56823266;1199.38881719;1384.86453364;1440.96204268;1351.17386308;483.45429689;371.07042589;272.7175847;26.16447876
CR: crude (all ages) incidence rate (n/100.000 person years);;;;;;;;;;;;;;;;;;;;;;;;
ESR and WSR: age standardised incidence rate, using the European or World Standard Population (n/100.000 person years);;;;;;;;;;;;;;;;;;;;;;;;
CRi: Cumulative Risk (0-74 years);;;;;;;;;;;;;;;;;;;;;;;;
