icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;40.0;-;-;-;-;-;-;0.28874529;-;0.24285048;0.98992259;0.27006371;0.59182278;1.38227986;2.7392007;1.95458521;3.53955154;5.56679223;8.34028357;0.7656515;0.60810148;0.40995701;0.04228841
C01;Base of tongue;100.0;-;-;-;-;-;-;-;-;0.48570096;2.72228712;5.13121045;4.14275949;8.29367918;4.5653345;2.93187782;5.30932731;1.85559741;5.00417014;1.91412874;1.69234736;1.22948706;0.14126438
C02;Tongue;165.0;-;-;-;0.30041758;-;-;0.57749057;1.03818712;2.42850482;4.207171;5.67133787;9.46916455;8.29367918;7.3045352;8.30698715;8.84887885;3.71119482;3.33611343;3.15831242;2.76729314;2.02520056;0.23770441
C03;Gum;36.0;-;-;-;-;-;-;-;-;0.24285048;1.23740324;1.89044596;0.29591139;1.72784983;0.9130669;1.95458521;2.94962628;2.78339611;5.00417014;0.68908635;0.57212457;0.39920578;0.04130203
C04;Floor of mouth;153.0;-;-;-;-;-;-;-;-;1.69995337;4.94961294;9.18216607;7.6936962;9.33038908;4.5653345;7.32969455;2.94962628;6.49459093;3.33611343;2.92861697;2.59616628;1.9012494;0.22350409
C05;Palate;61.0;-;-;-;-;-;-;-;-;0.24285048;1.48488388;2.97070079;5.03049367;3.80126962;2.28266725;2.44323152;1.17985051;0.9277987;3.33611343;1.16761853;1.05162333;0.75593235;0.09123884
C06;Mouth, NOS;57.0;-;-;-;-;-;0.29075261;-;-;-;0.98992259;2.70063708;4.43867088;2.41898976;1.36960035;2.44323152;2.35970103;2.78339611;8.34028357;1.09105338;0.95247338;0.66116189;0.0732322
C07;Parotid gland;50.0;-;-;-;-;-;0.29075261;0.57749057;0.25954678;0.48570096;0.49496129;0.54012742;2.07137975;2.41898976;2.28266725;2.44323152;2.94962628;4.63899352;10.00834028;0.95706437;0.80070235;0.55902092;0.05930665
C08;Salivary glands, NOS;10.0;-;-;-;-;-;-;-;-;-;-;0.27006371;1.47955696;-;0.45653345;0.4886463;1.17985051;-;-;0.19141287;0.16419561;0.1079529;0.01347309
C09;Tonsil;192.0;-;-;-;-;-;-;-;0.77864034;1.69995337;6.92945812;11.34267574;10.65281012;10.36709897;8.67413555;4.39781673;7.07910308;3.71119482;3.33611343;3.67512718;3.30102955;2.42662123;0.27383732
C10;Oropharynx;136.0;-;-;-;-;-;-;-;0.25954678;0.48570096;2.96976776;7.56178382;5.91822785;10.71266894;6.84800175;5.37510933;6.48917782;4.63899352;-;2.60321509;2.29144991;1.66725498;0.20045286
C11;Nasopharynx;41.0;-;-;0.32100771;-;0.62223107;-;0.28874529;1.55728068;0.48570096;1.23740324;1.08025483;1.18364557;2.07341979;1.36960035;1.95458521;0.58992526;1.85559741;-;0.78479278;0.70994944;0.5724693;0.06085085
C12;Pyriform sinus;120.0;-;-;-;-;-;-;-;-;0.24285048;1.73236453;6.21146528;6.21413924;13.82279863;5.4784014;3.90917043;3.53955154;0.9277987;1.66805671;2.29695449;2.07021666;1.52147392;0.18787924
C13;Hypopharynx;65.0;-;-;-;-;-;-;-;-;0.24285048;0.98992259;2.70063708;4.73458228;3.45569966;4.10880105;4.39781673;2.35970103;0.9277987;1.66805671;1.24418368;1.10163775;0.78440617;0.10309837
C14;Lip, oral cavity and pharynx, NOS;28.0;-;-;-;-;-;-;-;-;-;0.24748065;1.62038225;0.88773418;1.72784983;3.19573415;0.97729261;0.58992526;1.85559741;1.66805671;0.53595605;0.47459014;0.33942671;0.043273
C15;Oesophagus;664.0;-;-;-;-;-;-;0.28874529;1.03818712;2.18565434;9.15678394;18.09426844;26.63202531;39.04940614;40.17494362;50.33056922;46.60409526;43.60653913;43.36947456;12.70981483;10.62260343;7.40491363;0.93039768
C16;Stomach;804.0;0.32555051;-;-;-;-;0.29075261;0.86623586;2.07637424;3.88560771;7.9193807;11.88280315;14.20374683;25.91774744;45.65334502;64.01266571;86.12908744;99.27446141;153.46121768;15.38959506;12.05508933;7.92100504;0.88126494
C17;Small intestine;114.0;-;-;-;-;-;0.29075261;-;0.25954678;0.97140193;0.98992259;3.2407645;3.25502532;4.49240956;9.58720245;7.32969455;10.02872936;9.27798705;8.34028357;2.18210676;1.80272541;1.25103672;0.15196801
C18;Colon;2904.0;-;0.33179051;-;0.90125274;1.55557768;1.45376307;2.021217;3.11456135;7.52836494;19.05600982;34.29809092;65.1005063;107.81782934;176.22191178;246.76638309;335.07754567;371.11948192;408.67389491;55.58629859;43.16651845;28.36161357;3.27597474
C19;Rectosigmoid junction;158.0;-;-;-;-;-;-;0.28874529;0.25954678;0.72855145;1.48488388;1.08025483;5.62231645;7.25696928;10.0437359;13.68209649;15.92798192;12.06138316;21.68473728;3.02432341;2.43735938;1.63785224;0.20203114
C20;Rectum;1424.0;-;-;-;0.60083516;0.62223107;0.87225784;0.57749057;1.55728068;5.09986012;13.85891623;29.43694418;38.76439239;62.54816381;95.41549109;103.10436996;147.48131412;139.16980572;151.79316097;27.25719325;21.90608554;14.8177767;1.74685363
