icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;17.0;-;-;-;-;-;-;-;-;1.55175892;-;1.71691505;0.92258582;1.39821029;2.91099629;6.23528862;6.00925425;6.31074088;-;1.03160723;0.84086385;0.57546504;0.07365164
C01;Base of tongue;25.0;-;-;-;-;-;-;-;-;1.55175892;2.41093601;4.29228762;6.45810076;2.79642058;1.45549814;3.11764431;4.0061695;-;7.93524837;1.51706946;1.41638098;1.0083127;0.1103523
C02;Tongue;62.0;-;-;-;-;-;-;-;-;1.55175892;4.82187201;11.15994781;17.52913065;9.78747204;5.82199258;7.79411077;6.00925425;9.46611132;-;3.76233226;3.45002118;2.47104445;0.29190455
C03;Gum;20.0;-;-;-;-;-;-;-;-;1.55175892;1.60729067;3.43383009;2.76775747;8.38926174;1.45549814;-;-;-;15.87049675;1.21365557;1.26395501;0.93053268;0.09598089
C04;Floor of mouth;65.0;-;-;-;-;-;-;-;0.82134849;2.32763838;9.64374402;13.73532038;11.07102988;12.58389262;7.27749072;7.79411077;4.0061695;-;-;3.94438059;3.75546635;2.8147954;0.32574118
C05;Palate;35.0;-;-;-;-;-;-;-;-;1.55175892;1.60729067;5.15074514;11.99361571;8.38926174;1.45549814;1.55882215;-;9.46611132;7.93524837;2.12389724;1.99976385;1.42424352;0.15840936
C06;Mouth, NOS;20.0;-;-;-;-;0.9503445;-;-;-;0.77587946;0.80364534;2.57537257;2.76775747;4.19463087;1.45549814;6.23528862;-;6.31074088;7.93524837;1.21365557;1.1209024;0.81766387;0.0987433
C07;Parotid gland;15.0;-;-;-;-;0.9503445;-;0.85899583;-;1.55175892;-;-;0.92258582;2.79642058;-;4.67646646;4.0061695;-;23.80574512;0.91024168;0.88892796;0.62205285;0.05876559
C08;Salivary glands, NOS;9.0;-;-;-;-;0.9503445;-;-;-;0.77587946;0.80364534;-;0.92258582;1.39821029;1.45549814;1.55882215;2.00308475;3.15537044;-;0.54614501;0.4789565;0.37427998;0.0393172
C09;Tonsil;65.0;-;-;-;-;-;-;-;-;0.77587946;6.42916268;17.16915047;11.07102988;11.18568233;8.73298887;9.35293292;8.012339;-;-;3.94438059;3.71989371;2.71020025;0.32306116
C10;Oropharynx;51.0;-;-;-;-;-;-;-;-;0.77587946;7.23280802;11.15994781;12.91620153;6.99105145;5.82199258;3.11764431;4.0061695;-;7.93524837;3.0948217;2.95221404;2.15155936;0.23978967
