icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;15.0;-;-;-;-;-;-;-;0.81831052;-;-;0.82699989;-;2.05511827;1.54832317;3.34442568;9.69292804;5.9134857;5.23423188;0.88848663;0.68552908;0.43865943;0.04295666
C01;Base of tongue;39.0;-;-;-;-;-;-;-;-;-;0.78025639;7.44299903;10.68005233;2.05511827;9.289939;8.3610642;5.81575682;2.95674285;-;2.31006525;2.08749898;1.4472329;0.19286093
C02;Tongue;81.0;-;-;-;-;-;-;0.93042297;1.63662103;3.17699853;5.46179475;14.05899817;4.45002181;18.49606445;10.83826216;6.68885136;13.57009926;14.78371426;20.93692751;4.79782783;4.22314744;3.06637269;0.32815058
C03;Gum;14.0;-;-;-;-;-;-;-;-;-;0.78025639;0.82699989;0.89000436;2.05511827;3.09664633;-;9.69292804;5.9134857;-;0.82925419;0.64552339;0.42536638;0.03823781
C04;Floor of mouth;68.0;-;-;-;-;-;-;-;0.81831052;0.79424963;5.46179475;17.36699774;11.57005669;11.3031505;4.6449695;13.37770271;3.87717122;2.95674285;-;4.02780608;3.66449633;2.66819803;0.32615312
C05;Palate;23.0;-;-;-;-;-;-;0.93042297;-;-;2.34076918;3.30799957;5.34002617;5.13779568;3.09664633;3.34442568;-;-;-;1.36234617;1.2620334;0.94057228;0.11742143
C06;Mouth, NOS;16.0;-;-;-;-;-;-;-;-;0.79424963;1.56051278;3.30799957;2.67001308;2.05511827;3.09664633;-;1.93858561;2.95674285;-;0.94771908;0.85155503;0.62275994;0.06739997
C07;Parotid gland;12.0;-;-;-;-;-;-;-;0.81831052;0.79424963;-;0.82699989;2.67001308;1.02755914;-;5.01663852;3.87717122;-;-;0.71078931;0.61039052;0.42511097;0.05575331
C08;Salivary glands, NOS;5.0;-;-;-;-;0.90690609;-;-;-;-;-;1.65399978;0.89000436;1.02755914;-;-;-;-;-;0.29616221;0.28404163;0.23195502;0.02238984
C09;Tonsil;69.0;-;-;-;-;-;-;-;-;2.3827489;5.46179475;11.57799849;8.01003925;18.49606445;12.38658533;6.68885136;7.75434243;2.95674285;5.23423188;4.08703852;3.69810908;2.73368958;0.32449279
C10;Oropharynx;45.0;-;-;-;-;-;-;-;-;1.58849927;2.34076918;10.7509986;11.57005669;7.19291395;4.6449695;1.67221284;3.87717122;2.95674285;-;2.6654599;2.42454381;1.75017363;0.19860462
C11;Nasopharynx;16.0;-;-;-;-;1.81381218;-;-;-;0.79424963;3.12102557;2.48099968;-;2.05511827;1.54832317;3.34442568;-;-;5.23423188;0.94771908;0.89207002;0.72578557;0.07576106
C12;Pyriform sinus;72.0;-;-;-;-;-;-;-;0.81831052;3.97124816;5.46179475;12.40499839;16.0200785;14.3858279;10.83826216;5.01663852;1.93858561;2.95674285;-;4.26473585;3.91880951;2.91121759;0.34399278
C13;Hypopharynx;35.0;-;-;-;-;-;-;-;-;-;3.12102557;3.30799957;8.01003925;7.19291395;1.54832317;1.67221284;5.81575682;14.78371426;5.23423188;2.07313548;1.71887372;1.19892089;0.1241854
C14;Lip, oral cavity and pharynx, NOS;12.0;-;-;-;-;-;-;-;-;-;1.56051278;4.13499946;2.67001308;-;3.09664633;-;-;-;-;0.71078931;0.6827525;0.50008065;0.05729444
C15;Oesophagus;215.0;-;-;-;-;-;-;-;0.81831052;3.97124816;9.36307671;28.94499624;25.81012647;43.15748371;43.35304865;31.77204395;36.83312655;44.35114278;52.34231876;12.7349751;11.1141964;7.84294325;0.93158528
C16;Stomach;234.0;-;-;-;-;0.90690609;-;0.93042297;-;3.97124816;5.46179475;13.23199828;23.14011339;24.66141926;37.15975598;71.90515209;87.23635236;76.87531415;83.74771002;13.8603915;11.33114577;7.49639603;0.90274463
C17;Small intestine;41.0;-;-;-;-;-;-;-;-;-;2.34076918;5.78899925;3.56001744;6.16535482;7.74161583;10.03327704;7.75434243;11.82697141;10.46846375;2.42853014;2.07965672;1.44084562;0.17799157
C18;Colon;811.0;-;-;0.94490272;3.46797756;2.72071827;-;0.93042297;5.72817361;7.14824669;15.60512785;31.42599591;69.42034016;123.30709632;162.57393243;205.68217923;242.32320099;280.89057095;429.20701387;48.03751072;39.70944736;26.6245137;3.0958418
C19;Rectosigmoid junction;41.0;-;-;-;-;-;-;-;-;2.3827489;-;3.30799957;3.56001744;6.16535482;6.19329266;10.03327704;7.75434243;17.74045711;20.93692751;2.42853014;2.01081189;1.35477447;0.15808836
C20;Rectum;400.0;-;-;-;0.86699439;0.90690609;1.899678;1.86084594;2.45493155;3.97124816;7.80256392;26.46399656;45.39022241;54.46063421;102.18932896;85.2828548;133.76240695;103.48599982;99.45040565;23.69297693;20.03301757;13.70880875;1.65392105
C21;Anus and anal canal;21.0;-;-;-;-;-;-;-;0.81831052;-;1.56051278;2.48099968;2.67001308;3.08267741;6.19329266;1.67221284;1.93858561;5.9134857;5.23423188;1.24388129;1.10266924;0.79125448;0.09234743
C22;Liver and intrahepatic bile ducts;151.0;0.96686552;-;-;-;-;0.949839;-;0.81831052;1.58849927;4.68153835;11.57799849;18.69009158;32.88189235;27.86981699;40.13310814;38.77171216;23.65394282;15.70269563;8.94409879;7.7037689;5.48234814;0.69834
C23;Gallbladder;3.0;-;-;-;-;-;-;-;-;-;-;-;-;1.02755914;-;-;-;5.9134857;-;0.17769733;0.11051281;0.07066979;0.00513766
C24;Biliary tract, NOS;47.0;-;-;-;-;-;-;-;-;-;0.78025639;1.65399978;5.34002617;5.13779568;10.83826216;15.04991555;9.69292804;23.65394282;20.93692751;2.78392479;2.2724845;1.49465805;0.19381322
C25;Pancreas;240.0;-;-;-;-;-;-;-;1.63662103;3.97124816;3.12102557;17.36699774;25.81012647;41.10236544;66.57789614000001;46.8219595;77.54342432;62.09159989;36.63962314;14.21578616;12.03639368;8.27144968;1.02673393
C26;Other ill-defined digestive organs;8.0;-;-;-;-;-;-;-;-;-;-;1.65399978;0.89000436;1.02755914;3.09664633;-;1.93858561;-;5.23423188;0.47385954;0.43553809;0.29785893;0.03333549
C30;Nasal cavity and middle ear;13.0;-;-;-;-;-;-;-;-;0.79424963;2.34076918;-;1.78000872;-;1.54832317;5.01663852;1.93858561;2.95674285;5.23423188;0.77002175;0.65936538;0.46642467;0.05738348
C31;Accessory sinuses;11.0;-;-;-;-;-;-;-;0.81831052;0.79424963;-;-;-;3.08267741;1.54832317;1.67221284;1.93858561;5.9134857;5.23423188;0.65155687;0.52936128;0.3750791;0.03957104
C32;Larynx;201.0;-;-;-;-;0.90690609;-;0.93042297;-;1.58849927;12.48410228;19.84799742;27.59013519;44.18504285;37.15975598;36.78868246;36.83312655;29.56742852;41.87385501;11.90572091;10.4088413;7.41224496;0.9033032
C33;Trachea;2.0;-;-;-;-;-;-;-;-;-;-;-;0.89000436;1.02755914;-;-;-;-;-;0.11846488;0.10477822;0.07670254;0.00958736
C34;Bronchus and lung;1868.0;-;-;-;1.73398878;0.90690609;0.949839;1.86084594;0.81831052;19.85624082;50.7166655;124.04998387;222.50109026;300.04726772;419.59557799;496.64721326;569.94416873;458.29514207;324.52237634;110.64620225;93.32522151;63.93849676;7.87134819
C37;Thymus;2.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10.46846375;0.11846488;0.10468464;0.05234232;-
C38;Heart, mediastinum and pleura;5.0;-;-;-;-;-;0.949839;-;-;-;0.78025639;-;0.89000436;-;1.54832317;-;1.93858561;-;-;0.29616221;0.27521158;0.22423823;0.02083994
C39;Respiratory system and intrathoracic organs, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.95674285;-;0.05923244;0.02956743;0.01478371;-
C40;Bone and articular cartilage of limbs;11.0;-;0.95349791;1.88980544;0.86699439;-;-;-;-;1.58849927;-;0.82699989;-;-;3.09664633;-;1.93858561;-;5.23423188;0.65155687;0.64378567;0.61857813;0.04610159
C41;Bone and articular cartilage, NOS;11.0;0.96686552;-;1.88980544;1.73398878;0.90690609;-;0.93042297;-;-;-;-;-;-;3.09664633;1.67221284;-;2.95674285;-;0.65155687;0.66322754;0.71167057;0.05596857
C43;Malignant melanoma of skin;245.0;-;-;0.94490272;0.86699439;5.44143654;7.59871202;4.65211485;12.27465774;8.73674596;17.94589702;17.36699774;22.25010903;31.85433322;30.96646332;58.52744937;31.01736973;41.39439993;68.04501439;14.51194837;12.94493888;9.81228879;1.0911375
C44;Malignant neoplasms of skin;652.0;-;-;0.94490272;-;0.90690609;1.899678;1.86084594;3.27324206;2.3827489;5.46179475;15.71299796;25.81012647;50.35039767;88.25442046;152.17136837;273.34057072;366.63611366;638.57628893;38.61955239;29.95139893;18.37088444;1.73000765
C45;Mesothelioma;52.0;-;-;-;-;-;-;-;0.81831052;-;-;0.82699989;1.78000872;6.16535482;13.93490849;18.39434123;27.14019851;14.78371426;15.70269563;3.080087;2.48713464;1.61803128;0.20938011
C46;Kaposi's sarcoma;3.0;-;-;-;-;-;-;-;-;0.79424963;-;-;-;1.02755914;-;-;1.93858561;-;-;0.17769733;0.14574714;0.1081432;0.00910863
C47,C49;Soft tissues;37.0;1.93373104;0.95349791;0.94490272;-;-;0.949839;0.93042297;-;0.79424963;0.78025639;0.82699989;6.23003053;2.05511827;6.19329266;8.3610642;11.63151365;5.9134857;10.46846375;2.19160037;1.95888142;1.56272251;0.15464732
C48;Retroperitoneum and peritoneum;1.0;-;-;-;-;-;-;-;-;-;-;-;-;1.02755914;-;-;-;-;-;0.05923244;0.05137796;0.04110237;0.00513766
C50;Breast;37.0;-;-;-;-;-;-;-;-;-;1.56051278;1.65399978;5.34002617;3.08267741;9.289939;8.3610642;7.75434243;5.9134857;36.63962314;2.19160037;1.90259874;1.24946732;0.14633392
C60;Penis;25.0;-;-;-;-;-;-;-;-;1.58849927;1.56051278;4.13499946;2.67001308;2.05511827;4.6449695;3.34442568;1.93858561;11.82697141;5.23423188;1.48081106;1.2683528;0.89562542;0.09994271
C61;Prostate;2373.0;-;-;-;-;-;-;-;-;1.58849927;19.50640981;99.2399871;229.62112514;446.98822417;650.29572972;705.67381816;674.62779156;638.65645605;664.74744831;140.55858562;118.25876006;80.17771356;10.20543085
C62;Testis;107.0;-;-;0.94490272;4.33497195;6.34834263;11.39806803;27.91268911;10.63803671;11.11949486;8.58282031;7.44299903;1.78000872;1.02755914;-;-;-;2.95674285;5.23423188;6.33787133;6.450651;5.91549157;0.45660385
C63;Male genital organs, NOS;2.0;-;-;-;-;-;-;-;-;0.79424963;-;-;-;-;-;-;1.93858561;-;-;0.11846488;0.09436919;0.06704083;0.00397117
C64;Kidney;298.0;3.86746207;-;-;-;0.90690609;0.949839;2.79126891;3.27324206;12.70799412;10.92358949;30.59899602;32.93016136;47.26772026;58.83628031;58.52744937;62.03473945;47.30788563;73.27924627;17.65126781;15.55506196;11.29118625;1.30925821
C65;Renal pelvis;25.0;-;-;-;-;-;-;-;-;-;-;0.82699989;0.89000436;2.05511827;3.09664633;10.03327704;13.57009926;14.78371426;5.23423188;1.48081106;1.11049178;0.68851055;0.08447453
C66;Ureter;39.0;-;-;-;-;-;-;-;-;-;1.56051278;-;1.78000872;4.11023654;6.19329266;16.72212839;11.63151365;20.69719996;20.93692751;2.31006525;1.81991535;1.1739677;0.15171569
C67;Bladder;534.0;-;-;-;-;-;-;-;1.63662103;3.17699853;8.58282031;23.15599699;36.4901788;61.65354816;100.64100579;143.81030418;151.20967742;292.71754236;314.05391259;31.6301242;25.26261617;16.32872563;1.87788128
C68;Urinary organs, NOS;8.0;-;-;-;-;-;-;-;-;-;-;-;-;1.02755914;3.09664633;3.34442568;1.93858561;5.9134857;-;0.47385954;0.37348315;0.24984355;0.03733618
C69;Eye and adnexa;12.0;4.83432759;-;-;-;-;-;-;-;-;-;-;-;2.05511827;4.6449695;3.34442568;-;-;-;0.71078931;0.77563367;0.86856164;0.07436654
C70;Meninges;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C71;Brain;127.0;4.83432759;1.90699581;4.72451361;0.86699439;5.44143654;5.69903401;4.65211485;4.09155258;2.3827489;6.24205114;5.78899925;10.68005233;16.44094618;18.57987799;25.08319259;23.2630273;11.82697141;15.70269563;7.52252017;7.01159565;6.01102901;0.58535428
C72;Spinal cord, cranial nerves and CNS, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.23423188;0.05923244;0.05234232;0.02617116;-
C73;Thyroid gland;122.0;-;-;-;3.46797756;1.81381218;3.79935601;4.65211485;6.54648413;11.11949486;9.36307671;15.71299796;14.24006978;10.27559136;21.67652432;8.3610642;7.75434243;14.78371426;-;7.22635796;6.74227264;5.39729702;0.55360475
C74;Adrenal gland;9.0;1.93373104;0.95349791;-;-;0.90690609;0.949839;-;-;-;0.78025639;0.82699989;0.89000436;-;-;-;1.93858561;-;-;0.53309198;0.55609541;0.61908853;0.03619962
C75;Endocrine glands, NOS;1.0;0.96686552;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.05923244;0.07734924;0.11602386;0.00483421
C81;Hodgkin's disease;52.0;-;1.90699581;-;4.33497195;5.44143654;4.74919501;5.58253782;2.45493155;6.35399706;2.34076918;2.48099968;2.67001308;2.05511827;1.54832317;-;9.69292804;-;-;3.080087;3.01395661;2.85646593;0.20937695
C82-C85;Non-Hodgkin-lymphoma;332.0;-;0.95349791;0.94490272;3.46797756;1.81381218;3.79935601;6.51296079;4.9098631;8.73674596;11.70384588;16.53999785;23.14011339;47.26772026;61.93292664;75.24957777;89.17493797;121.22645694;88.9819419;19.66517085;16.52898716;11.80245138;1.32599666
C88;Malignant immunoproliferative diseases;9.0;-;-;-;-;-;-;-;-;-;-;-;1.78000872;-;1.54832317;1.67221284;3.87717122;5.9134857;5.23423188;0.53309198;0.40792044;0.2456046;0.0249996
C90;Multiple myeloma;110.0;-;-;-;-;-;-;-;-;1.58849927;2.34076918;3.30799957;8.90004361;17.46850531;23.22484749;35.11646962;31.01736973;41.39439993;41.87385501;6.51556866;5.34955458;3.58148783;0.4586805
C91;Lymphoid leukaemia;142.0;10.63552071;4.76748954;2.83470817;2.60098317;1.81381218;-;0.93042297;0.81831052;5.55974743;5.46179475;9.92399871;7.12003489;16.44094618;26.32149382;23.41097975;25.2016129;50.26462849;26.17115938;8.41100681;7.55345906;6.48424383;0.59144525
C92;Myeloid leukaemia;120.0;0.96686552;0.95349791;-;0.86699439;2.72071827;-;2.79126891;1.63662103;2.3827489;4.68153835;3.30799957;14.24006978;16.44094618;26.32149382;13.37770271;40.71029777;38.43765708;26.17115938;7.10789308;6.0221828;4.37657779;0.45241583
C93;Monocytic leukaemia;3.0;-;-;-;-;-;-;-;-;-;0.78025639;-;-;-;1.54832317;-;1.93858561;-;-;0.17769733;0.15532259;0.11265093;0.01164222
C94-C95;Leukaemia other;4.0;0.96686552;-;-;-;-;-;-;-;-;-;-;-;-;1.54832317;-;3.87717122;-;-;0.23692977;0.21682559;0.20124527;0.01257515
C96;Lymphoid, haematopoietic and related tissue, NOS;3.0;-;-;-;0.86699439;-;-;-;-;-;-;0.82699989;-;-;-;-;1.93858561;-;-;0.17769733;0.15735131;0.13876535;0.00846961
C76;Other and ill-defined sites;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C80;Unknown primary site;195.0;-;-;-;0.86699439;-;-;0.93042297;0.81831052;0.79424963;7.80256392;14.05899817;21.36010466;19.52362358;43.35304865;46.8219595;67.85049628;53.22137134;62.81078252;11.55032625;9.68290743;6.53275774;0.77860443
MPD;Myeloproliferative Disorders;53.0;-;-;-;-;0.90690609;0.949839;-;-;-;4.68153835;4.13499946;3.56001744;8.22047309;10.83826216;11.70548987;15.50868486;14.78371426;5.23423188;3.13931944;2.66680285;1.92183574;0.22473472
MDS;Myelodysplastic syndromes;107.0;-;-;0.94490272;-;-;-;-;-;1.58849927;1.56051278;3.30799957;3.56001744;7.19291395;6.19329266;43.47753382;48.4646402;59.13485704;62.81078252;6.33787133;4.83218767;3.01922326;0.33855397
Total;;10699.0;32.87342763;13.3489707;17.95315172;31.21179806;44.4383984;47.49195011;73.50341465;72.01132542;150.11318057;288.69486513;664.90791356;1043.08511112;1610.18516616;2235.77865172;2593.60211368;2971.85173697;3098.66650897;3412.71918346;633.72790038;535.77158811;372.71540332;35.97906021
Total excl. non-melanoma;;10047.0;32.87342763;13.3489707;17.008249;31.21179806;43.53149231;45.59227211;71.64256871;68.73808335;147.73043167;283.23307039;649.1949156;1017.27498465;1559.83476849;2147.52423126;2441.43074531;2698.51116625;2732.03039532;2774.14289453;595.10834798;505.82018918;354.34451888;34.85199474
Total excl. non-melanoma and MDS, MPD;;9887.0;32.87342763;13.3489707;16.06334628;31.21179806;42.62458622;44.64243311;71.64256871;68.73808335;146.14193241;276.99101925;641.75191657;1010.15494976;1544.42138145;2130.49267643;2386.24772161;2634.53784119;2658.11182401;2706.09788014;585.63115721;498.32119867;349.40345988;34.48344588
CR: crude (all ages) incidence rate (n/100.000 person years);;;;;;;;;;;;;;;;;;;;;;;;
ESR and WSR: age standardised incidence rate, using the European or World Standard Population (n/100.000 person years);;;;;;;;;;;;;;;;;;;;;;;;
CRi: Cumulative Risk (0-74 years);;;;;;;;;;;;;;;;;;;;;;;;
