icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;5.0;-;-;-;-;-;-;-;-;-;-;-;3.81039476;-;-;6.86247598;7.95355126;11.20448179;16.39613051;0.98821455;0.86957511;0.50720388;0.05335012
C01;Base of tongue;4.0;-;-;-;-;-;-;-;-;-;-;-;3.81039476;9.14327512;6.08790941;-;-;-;-;0.79057164;0.92930382;0.70078408;0.09516259
C02;Tongue;12.0;-;-;-;-;-;-;-;-;-;8.74941671;6.73854447;15.24157903;4.57163756;6.08790941;6.86247598;-;-;-;2.37171493;2.67662456;1.97430769;0.24096702
C03;Gum;2.0;-;-;-;-;-;-;-;-;-;2.91647224;-;-;-;-;-;-;-;16.39613051;0.39528582;0.36811436;0.25696899;0.0145813
C04;Floor of mouth;11.0;-;-;-;-;-;-;-;-;2.53897324;-;6.73854447;3.81039476;4.57163756;6.08790941;20.58742794;7.95355126;11.20448179;-;2.17407202;2.23888686;1.55449067;0.22142892
C05;Palate;3.0;-;-;-;-;-;-;-;-;-;-;-;7.62078951;-;-;-;-;-;16.39613051;0.59292873;0.62120868;0.38681223;0.03809669
C06;Mouth, NOS;4.0;-;-;-;-;-;-;-;-;-;-;3.36927224;-;-;-;-;-;11.20448179;32.79226103;0.79057164;0.67581648;0.38844733;0.01684494
C07;Parotid gland;3.0;-;-;-;-;-;-;-;-;-;-;-;-;4.57163756;6.08790941;-;7.95355126;-;-;0.59292873;0.63116928;0.4450383;0.05328353
C08;Salivary glands, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C09;Tonsil;17.0;-;-;-;-;-;-;-;-;2.53897324;5.83294447;3.36927224;7.62078951;18.28655024;24.35163765;6.86247598;15.90710252;-;-;3.35992948;3.69154001;2.73394194;0.34372114
C10;Oropharynx;15.0;-;-;-;-;-;-;-;-;-;5.83294447;16.84636119;11.43118427;13.71491268;6.08790941;-;-;11.20448179;-;2.96464366;3.31472928;2.4367983;0.26920356
C11;Nasopharynx;5.0;-;-;-;-;-;-;-;-;2.53897324;2.91647224;6.73854447;-;-;6.08790941;-;-;-;-;0.98821455;1.09709567;0.84689123;0.09136773
C12;Pyriform sinus;15.0;-;-;-;-;-;-;-;-;-;-;-;11.43118427;27.42982536;-;20.58742794;15.90710252;-;16.39613051;2.96464366;3.15708852;2.20724062;0.29680086
C13;Hypopharynx;11.0;-;-;-;-;-;-;-;-;-;-;3.36927224;7.62078951;9.14327512;12.17581882;-;23.86065378;11.20448179;-;2.17407202;2.22655083;1.49892971;0.16141536
C14;Lip, oral cavity and pharynx, NOS;3.0;-;-;-;-;-;-;-;-;-;-;-;3.81039476;4.57163756;6.08790941;-;-;-;-;0.59292873;0.70072194;0.51791858;0.07232354
C15;Oesophagus;44.0;-;-;-;-;-;-;-;-;-;5.83294447;16.84636119;15.24157903;18.28655024;66.96700353;27.44990393;47.72130756;67.22689076;32.79226103;8.69628807;8.87316858;6.06873692;0.75029286
C16;Stomach;63.0;-;-;-;-;-;-;2.17822214;4.53329707;10.15589296;14.58236118;13.47708895;11.43118427;32.00146292;42.61536588;75.48723579;71.58196135;89.63585434;32.79226103;12.45150337;12.05597665;8.41431262;1.02700052
C17;Small intestine;12.0;-;-;-;-;-;-;-;-;2.53897324;2.91647224;3.36927224;7.62078951;9.14327512;6.08790941;6.86247598;7.95355126;11.20448179;16.39613051;2.37171493;2.41660917;1.7037783;0.1925103
C18;Colon;228.0;-;-;-;3.40217058;6.10035077;-;-;2.26664853;5.07794648;14.58236118;47.16981132;76.20789514;114.29093901;146.10982589;253.91161131;286.32784538;403.36134454;409.90326283;45.06258363;43.10991524;28.47941321;3.29025162
C19;Rectosigmoid junction;18.0;-;-;-;-;-;-;-;-;5.07794648;-;3.36927224;3.81039476;4.57163756;30.43954706;27.44990393;7.95355126;33.61344538;-;3.55757239;3.58479535;2.51820892;0.37289652
C20;Rectum;85.0;-;-;-;3.40217058;-;-;2.17822214;4.53329707;7.61691972;14.58236118;16.84636119;30.48315806;45.71637561;60.87909412;68.62475981;127.25682017;89.63585434;98.37678308;16.79964741;16.47513083;11.34264217;1.2662286
C21;Anus and anal canal;8.0;-;-;-;-;-;-;-;-;-;-;3.36927224;-;4.57163756;6.08790941;-;23.86065378;11.20448179;16.39613051;1.58114329;1.46116651;0.910576;0.0701195
C22;Liver and intrahepatic bile ducts;35.0;-;-;-;-;-;2.27210761;2.17822214;-;-;2.91647224;3.36927224;11.43118427;18.28655024;48.7032753;34.31237991;63.62841009;33.61344538;-;6.91750187;6.93792883;4.79632045;0.61544565
C23;Gallbladder;5.0;-;-;-;-;-;-;-;-;-;-;-;3.81039476;-;6.08790941;6.86247598;15.90710252;-;-;0.98821455;0.99615639;0.63137362;0.0837688
C24;Biliary tract, NOS;6.0;-;-;-;-;-;-;-;-;-;-;3.36927224;-;4.57163756;6.08790941;-;-;33.61344538;-;1.18585746;1.04408176;0.70203362;0.0701195
C25;Pancreas;63.0;-;-;-;-;-;-;-;4.53329707;2.53897324;2.91647224;13.47708895;-;41.14473805;66.96700353;75.48723579;119.30326891;89.63585434;16.39613051;12.45150337;12.08952755;8.16091596;1.02998301
C26;Other ill-defined digestive organs;3.0;-;-;-;-;-;-;-;-;-;-;-;-;9.14327512;-;6.86247598;-;-;-;0.59292873;0.66303804;0.50298052;0.07999674
C30;Nasal cavity and middle ear;2.0;-;-;-;-;-;-;-;-;-;-;3.36927224;-;-;-;-;-;-;16.39613051;0.39528582;0.39981036;0.25044426;0.01684494
C31;Accessory sinuses;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C32;Larynx;51.0;-;-;-;-;-;-;-;2.26664853;-;2.91647224;20.21563342;30.48315806;64.00292585;48.7032753;13.72495196;39.7677563;67.22689076;-;10.07978844;10.63455217;7.57062159;0.90742317
C33;Trachea;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C34;Bronchus and lung;371.0;-;-;-;-;-;-;-;4.53329707;12.6948662;46.66355576;90.9703504;144.79500076;324.5862668;328.74710824;398.02360692;421.53821681;380.95238095;213.14969667;73.32551985;75.2197359;52.16604931;6.53196713
C37;Thymus;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C38;Heart, mediastinum and pleura;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C39;Respiratory system and intrathoracic organs, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;5.0;-;-;-;6.80434117;-;-;2.17822214;-;-;-;-;-;4.57163756;6.08790941;-;-;-;-;0.98821455;1.10087769;1.10858682;0.09816234
C41;Bone and articular cartilage, NOS;3.0;-;-;-;-;-;-;-;-;-;-;-;-;4.57163756;-;13.72495196;-;-;-;0.59292873;0.64033044;0.45736454;0.09144111
C43;Malignant melanoma of skin;76.0;-;-;-;-;3.05017539;4.54421521;-;2.26664853;20.31178591;11.66588894;30.32345013;15.24157903;41.14473805;42.61536588;54.89980785;63.62841009;112.04481793;81.98065257;15.02086121;14.58751491;10.41670443;1.12395418
C44;Malignant neoplasms of skin;197.0;-;-;-;-;-;-;-;2.26664853;2.53897324;17.49883341;13.47708895;15.24157903;36.57310048;97.40655059;185.2868515;302.2349479;504.20168067;770.61813412;38.9356534;33.49562253;20.10909104;1.83441412
C45;Mesothelioma;6.0;-;-;-;-;-;-;-;-;-;-;3.36927224;-;9.14327512;6.08790941;13.72495196;-;-;-;1.18585746;1.34827775;0.99133094;0.1614965
C46;Kaposi's sarcoma;12.0;-;-;-;-;-;-;-;-;2.53897324;11.66588894;3.36927224;3.81039476;-;18.26372824;6.86247598;7.95355126;-;-;2.37171493;2.55430753;1.93786801;0.23228347
C47,C49;Soft tissues;16.0;-;-;-;3.40217058;-;2.27210761;2.17822214;2.26664853;2.53897324;2.91647224;3.36927224;3.81039476;4.57163756;18.26372824;6.86247598;15.90710252;11.20448179;-;3.16228657;3.1498865;2.48598264;0.26191691
C48;Retroperitoneum and peritoneum;3.0;-;-;-;-;-;-;-;2.26664853;-;-;-;-;-;-;6.86247598;-;11.20448179;-;0.59292873;0.47658449;0.32927084;0.04563521
C50;Breast;7.0;-;-;-;-;-;-;-;-;-;2.91647224;-;-;-;6.08790941;13.72495196;-;33.61344538;-;1.38350037;1.19555245;0.80019188;0.11358211
C60;Penis;11.0;-;-;-;-;-;-;-;-;-;2.91647224;6.73854447;3.81039476;9.14327512;6.08790941;6.86247598;-;33.61344538;-;2.17407202;2.14716372;1.51801638;0.1776374
C61;Prostate;629.0;-;-;-;-;-;-;-;-;2.53897324;23.33177788;117.9245283;232.43408017;388.58919265;681.84585413;706.83502608;962.37970254;694.67787115;672.24135104;124.3173908;124.83684522;83.33987168;10.20806017
C62;Testis;30.0;-;-;-;3.40217058;15.25087693;22.72107607;15.24755495;9.06659413;5.07794648;2.91647224;-;-;-;-;-;-;-;-;5.92928732;5.1577884;5.28246566;0.36773565
C63;Male genital organs, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;3.81039476;-;-;-;-;-;-;0.19764291;0.22862369;0.15241579;0.01905016
C64;Kidney;73.0;-;-;-;-;-;-;2.17822214;6.7999456;-;17.49883341;16.84636119;34.29355281;36.57310048;85.23073177;61.76228383;87.48906387;44.81792717;49.18839154;14.42793248;14.87084581;10.40269412;1.29742508
C65;Renal pelvis;14.0;-;-;-;-;-;-;-;-;-;-;3.36927224;7.62078951;-;24.35163765;20.58742794;15.90710252;11.20448179;16.39613051;2.76700075;2.87893295;1.91266697;0.27925499
C66;Ureter;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.86247598;-;-;-;0.19764291;0.20587428;0.13724952;0.03430649
C67;Bladder;127.0;-;-;-;-;-;-;-;-;7.61691972;5.83294447;16.84636119;26.6727633;64.00292585;91.31864118;102.93713972;214.74588404;257.70308123;262.33808821;25.10064965;23.15743708;14.82230419;1.56378242
C68;Urinary organs, NOS;2.0;-;-;-;-;-;-;-;-;-;-;-;3.81039476;-;6.08790941;-;-;-;-;0.39528582;0.47214006;0.33505307;0.04947928
C69;Eye and adnexa;5.0;-;3.15457413;-;-;-;-;-;-;-;2.91647224;-;7.62078951;-;-;-;-;11.20448179;-;0.98821455;0.99426543;0.85129974;0.06843575
C70;Meninges;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C71;Brain;38.0;2.58658597;3.15457413;6.82174773;-;3.05017539;4.54421521;4.35644427;4.53329707;2.53897324;5.83294447;16.84636119;11.43118427;13.71491268;12.17581882;27.44990393;31.81420504;33.61344538;-;7.5104306;7.47900328;6.13169967;0.59341797
C72;Spinal cord, cranial nerves and CNS, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
