icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;19.0;-;-;-;-;-;-;-;-;-;-;-;0.31221218;-;1.91309205;0.76069923;0.4381257;4.07329605;2.50534474;0.35786633;0.19262631;0.12236969;0.0149289
C01;Base of tongue;15.0;-;-;-;-;-;-;-;-;-;0.264914;0.86857077;0.93663654;1.59658968;0.76523682;0.76069923;-;-;-;0.28252605;0.26880206;0.19882352;0.02595987
C02;Tongue;70.0;-;-;-;-;-;0.92720513;-;0.25737575;1.24907568;2.38422596;2.6057123;2.49769744;3.59232679;2.29571046;2.2820977;3.06687989;0.58189944;5.01068947;1.31845488;1.12668466;0.85464865;0.09041624
C03;Gum;29.0;-;-;-;-;-;-;-;-;0.49963027;0.264914;0.57904718;2.49769744;1.19744226;0.38261841;1.14104885;1.31437709;1.16379887;3.34045965;0.54621702;0.42465169;0.2925952;0.03280661
C04;Floor of mouth;45.0;-;-;-;-;-;-;0.2763347;-;0.49963027;1.05965598;1.73714153;1.87327308;2.79403195;3.4435657;0.76069923;2.19062849;-;2.50534474;0.84757814;0.73162098;0.5366405;0.06220231
C05;Palate;33.0;-;-;-;0.66878896;-;-;0.82900409;-;0.24981514;0.79474199;1.44761794;1.24884872;1.59658968;1.91309205;0.76069923;1.31437709;0.58189944;-;0.6215573;0.56550937;0.44746313;0.04753469
C06;Mouth, NOS;44.0;-;-;-;-;-;-;-;0.51475149;0.49963027;1.05965598;1.73714153;0.93663654;1.19744226;2.67832888;1.52139847;2.19062849;2.32759774;3.34045965;0.82874307;0.63612111;0.4576869;0.05071206
C07;Parotid gland;35.0;-;-;-;-;0.31320962;-;0.55266939;0.77212724;0.24981514;1.05965598;0.28952359;0.62442436;0.39914742;1.53047364;2.2820977;2.19062849;1.74569831;1.67022982;0.65922744;0.49166663;0.36907397;0.04035757
C08;Salivary glands, NOS;15.0;-;-;-;0.33439448;-;-;0.2763347;0.51475149;0.24981514;-;0.28952359;-;-;1.14785523;0.38034962;0.8762514;1.16379887;0.83511491;0.28252605;0.21137622;0.16782549;0.01596385
C09;Tonsil;57.0;-;-;-;-;0.31320962;-;-;-;0.24981514;2.38422596;2.6057123;1.5610609;3.99147421;1.53047364;2.66244732;2.62875419;1.74569831;1.67022982;1.07359898;0.90977151;0.67801659;0.07646285
C10;Oropharynx;26.0;-;-;-;-;-;-;-;-;0.24981514;0.79474199;0.86857077;1.5610609;0.39914742;1.14785523;1.90174809;0.8762514;0.58189944;1.67022982;0.48971181;0.39055295;0.27700408;0.03460871
C11;Nasopharynx;11.0;-;-;0.32163959;-;-;-;0.2763347;0.51475149;-;0.264914;0.57904718;0.62442436;0.39914742;-;-;-;-;0.83511491;0.20718577;0.20274207;0.16637838;0.01490018
C12;Pyriform sinus;16.0;-;-;-;-;-;-;-;-;-;0.52982799;0.57904718;1.87327308;0.79829484;0.38261841;0.38034962;0.8762514;-;-;0.30136112;0.27417264;0.19545281;0.02271448
C13;Hypopharynx;13.0;-;-;-;-;-;-;-;0.25737575;0.24981514;0.79474199;0.57904718;0.31221218;0.39914742;0.38261841;0.76069923;0.4381257;-;-;0.24485591;0.21724693;0.16659651;0.01867654
C14;Lip, oral cavity and pharynx, NOS;9.0;-;-;-;-;-;-;-;-;-;-;0.28952359;0.31221218;0.39914742;0.76523682;0.76069923;-;0.58189944;0.83511491;0.16951563;0.12655735;0.08818672;0.0126333
C15;Oesophagus;237.0;-;-;-;-;-;-;-;0.25737575;0.74944541;1.85439797;3.18475948;8.74194102;6.78550616;13.39164438;15.97468393;17.52502793;13.96558647;24.21833244;4.46391154;3.03425631;2.03942189;0.25437469
C16;Stomach;511.0;-;-;-;-;0.31320962;0.30906838;0.55266939;2.57375745;4.24685733;5.29827991;4.34285383;5.93203141;13.97015974;15.30473643;30.04761977;35.05005586;57.60804418;77.6656868;9.62472065;5.85635506;3.91027012;0.41359853
C17;Small intestine;85.0;-;-;-;-;-;0.30906838;0.2763347;0.51475149;0.74944541;1.05965598;0.57904718;2.49769744;4.78976905;2.29571046;6.08559388;5.69563408;3.49139662;9.18626403;1.60098093;1.14861704;0.81211558;0.09573951
C18;Colon;2409.0;-;-;0.32163959;2.34076135;1.56604808;1.54534188;2.21067757;3.86063618;5.74574815;11.65621581;26.34664659;48.08067563;68.65335643;94.88936589;158.22544083;193.65155863;265.34614288;268.9070016;45.37368308;27.9669689;18.50258866;2.10474718
C19;Rectosigmoid junction;241.0;-;-;-;-;-;-;-;-;1.49889082;2.11931197;3.76380666;6.24424359;10.37783295;8.03498663;15.59433431;23.22066201;20.9483797;14.1969535;4.53925181;3.01538299;2.03103513;0.23788364
C20;Rectum;872.0;-;-;-;-;-;0.61813675;0.55266939;1.28687873;4.99630274;6.88776389;13.31808509;22.47927692;32.73008853;44.00111725;47.92405179;61.77572346;84.95731768;74.32522715;16.42418084;10.94755576;7.43983121;0.87016382
C21;Anus and anal canal;74.0;-;-;-;-;-;-;-;-;0.49963027;2.38422596;1.73714153;3.43433397;3.19317937;2.29571046;1.90174809;4.81938268;4.07329605;7.51603421;1.39379516;1.05035067;0.73803574;0.07720003
C22;Liver and intrahepatic bile ducts;116.0;0.35771392;-;-;-;0.31320962;0.30906838;0.55266939;0.25737575;0.74944541;1.32456998;1.15809436;3.74654615;2.79403195;5.73927616;8.36769158;9.20063966;8.14659211;5.84580438;2.18486809;1.52416033;1.08677988;0.12826613
C23;Gallbladder;72.0;-;-;-;-;-;-;-;-;-;1.58948397;0.57904718;1.24884872;0.79829484;3.4435657;2.2820977;5.25750838;11.63798872;9.18626403;1.35612502;0.7862411;0.51185241;0.04969434
C24;Biliary tract, NOS;109.0;-;-;-;-;-;-;0.2763347;0.25737575;0.24981514;1.32456998;0.86857077;1.5610609;3.19317937;4.97403934;9.50874043;8.76251397;7.56469267;11.69160877;2.0530226;1.31372635;0.88338652;0.11100677
C25;Pancreas;500.0;-;-;-;-;-;0.30906838;-;1.28687873;3.24759678;4.50353793;4.92190101;10.30300192;18.36078137;27.93114399;33.47076633;36.36443296;42.47865884;42.5908605;9.41753488;6.23440058;4.25599423;0.52031503
C26;Other ill-defined digestive organs;9.0;-;-;-;-;-;-;-;-;-;-;-;0.62442436;0.39914742;-;0.76069923;0.4381257;0.58189944;1.67022982;0.16951563;0.11152762;0.07179876;0.00892096
C30;Nasal cavity and middle ear;12.0;-;-;-;-;-;-;-;-;-;-;0.28952359;-;0.39914742;0.76523682;0.76069923;0.4381257;1.16379887;2.50534474;0.22602084;0.13910842;0.09134014;0.01107242
C31;Accessory sinuses;14.0;-;-;-;-;-;-;-;-;-;0.264914;0.28952359;0.31221218;1.19744226;1.14785523;0.38034962;-;1.16379887;1.67022982;0.26369098;0.20308046;0.14696999;0.01795987
C32;Larynx;98.0;-;-;-;-;-;-;0.2763347;0.51475149;1.24907568;1.85439797;4.34285383;4.68318269;3.99147421;3.82618411;4.94454503;3.50500559;4.07329605;4.17557456;1.84583684;1.51115616;1.08777339;0.12833158
C33;Trachea;3.0;-;-;-;-;-;-;-;-;0.24981514;-;-;-;-;0.38261841;-;-;0.58189944;-;0.05650521;0.03861079;0.02937696;0.00316212
C34;Bronchus and lung;1553.0;-;-;-;-;0.62641923;0.92720513;2.21067757;3.60326044;9.99260547;26.22648557;53.56186395;57.75925319;79.4303368;83.02819515;81.0144685;93.75889943;72.73742952;40.92063068;29.25086335;23.0007887;16.42896301;1.97219652
C37;Thymus;15.0;-;-;-;-;-;-;0.2763347;-;-;-;0.28952359;1.87327308;0.39914742;0.38261841;1.14104885;0.4381257;-;0.83511491;0.28252605;0.2386137;0.16480944;0.02180735
C38;Heart, mediastinum and pleura;4.0;0.35771392;-;-;0.33439448;-;-;-;-;-;-;0.28952359;-;-;-;-;-;0.58189944;-;0.07534028;0.07811037;0.09040685;0.00490804
C39;Respiratory system and intrathoracic organs, NOS;0.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;32.0;-;0.34676709;-;1.67197239;0.31320962;0.92720513;0.55266939;0.25737575;-;0.52982799;0.28952359;1.24884872;1.19744226;0.76523682;1.14104885;0.8762514;1.16379887;-;0.60272223;0.57100556;0.5374672;0.04619496
C41;Bone and articular cartilage, NOS;29.0;-;-;-;1.00318344;1.25283846;0.30906838;0.2763347;0.25737575;0.49963027;0.264914;0.28952359;1.24884872;0.79829484;1.53047364;1.14104885;0.8762514;-;-;0.54621702;0.5185219;0.46699396;0.04434784
C43;Malignant melanoma of skin;891.0;-;-;0.64327918;1.67197239;9.70949808;16.38062389;16.85641649;20.59005963;20.98447149;17.48432371;21.42474558;25.28918653;20.7556659;29.46161763;27.38517245;23.65878771;34.91396617;32.56948156;16.78204716;14.50534193;11.76908715;1.13667563
C44;Malignant neoplasms of skin;1137.0;-;-;-;0.33439448;-;0.30906838;1.10533879;0.51475149;3.24759678;5.29827991;13.60760868;13.42512371;15.96589684;35.96613062;58.95419069;86.31076256;144.8929596;226.3161411;21.41547433;11.95857216;7.49802111;0.74088373
C45;Mesothelioma;26.0;-;-;-;-;-;-;-;-;-;0.264914;-;1.87327308;0.39914742;1.14785523;2.66244732;2.19062849;1.16379887;0.83511491;0.48971181;0.34048707;0.22637712;0.03173315
C46;Kaposi's sarcoma;9.0;-;-;-;-;-;0.30906838;0.2763347;-;0.24981514;0.52982799;0.28952359;-;0.39914742;-;-;-;0.58189944;0.83511491;0.16951563;0.1499474;0.12561129;0.01026806
C47,C49;Soft tissues;203.0;1.43085569;0.69353418;0.32163959;1.00318344;1.87925769;1.85441025;2.76334697;2.8311332;2.49815137;4.23862393;4.34285383;4.68318269;7.583801;6.12189457;6.08559388;10.95314246;8.14659211;11.69160877;3.82351916;3.18936734;2.62077212;0.24136556
C48;Retroperitoneum and peritoneum;35.0;-;-;-;-;-;-;0.55266939;0.51475149;-;0.264914;1.15809436;1.24884872;0.79829484;1.91309205;3.04279694;0.8762514;2.90949718;-;0.65922744;0.5036033;0.36128925;0.04745604
C50;Breast;9445.0;-;-;-;0.66878896;1.87925769;12.98087176;28.18613905;79.01435385;156.88390591;280.54392142;346.27021237;377.15231271;430.28091995;427.3847649;349.54129836;350.93868431;364.85094646;294.79556387;177.89723398;148.78997467;110.15752881;11.70964704
C51;Vulva;150.0;-;-;-;-;-;-;0.2763347;0.77212724;0.74944541;0.79474199;4.34285383;2.18548526;4.78976905;7.26974981;6.4659435;13.58189665;10.47418985;17.53741315;2.82526047;1.89262505;1.27500017;0.13813676
C52;Vagina;53.0;-;-;-;-;-;-;-;0.77212724;0.49963027;1.32456998;0.57904718;1.24884872;0.39914742;1.14785523;4.94454503;3.06687989;4.07329605;5.01068947;0.9982587;0.66359253;0.46006714;0.05456396
C53;Cervix uteri;654.0;-;-;-;-;0.93962885;7.10857263;14.09306953;20.59005963;22.73317745;15.89483974;21.13522199;12.80069936;19.15907621;15.30473643;17.87643202;14.45814804;23.27597745;20.04275788;12.31813563;10.77144839;8.55552291;0.83467465
C54;Corpus uteri;1406.0;-;-;-;-;0.31320962;0.30906838;0.55266939;2.05900596;4.7464876;9.80181784;24.89902865;51.20279742;77.83374712;96.41983953;87.48041199;83.24388267;88.44871429;57.62292892;26.4821081;19.55834535;13.69079477;1.76237567
C55;Uterus;69.0;-;-;-;-;-;-;0.2763347;0.51475149;0.49963027;1.58948397;1.15809436;3.43433397;1.99573711;2.29571046;4.18384579;3.50500559;4.07329605;5.01068947;1.29961981;0.96681129;0.6809378;0.07970783
C56;Ovary;915.0;-;0.34676709;-;0.33439448;0.31320962;3.7088205;3.03968166;3.34588469;6.74500869;15.89483974;25.47807583;32.47006666;45.10365859;47.82730135;43.35985638;56.08008938;46.55195489;30.89925174;17.23408884;13.45785629;9.7549854;1.13336629
C57;Female genital organs, NOS;29.0;-;-;-;-;-;-;-;0.25737575;0.74944541;0.79474199;0.28952359;1.24884872;1.59658968;0.38261841;1.14104885;1.75250279;2.32759774;0.83511491;0.54621702;0.41734986;0.30402562;0.03229575
C58;Placenta;3.0;-;-;-;-;-;-;0.55266939;0.25737575;-;-;-;-;-;-;-;-;-;-;0.05650521;0.05670316;0.04860271;0.00405014
C64;Kidney;535.0;2.14628353;0.34676709;0.32163959;-;0.93962885;0.30906838;1.38167348;2.31638171;3.74722705;8.74216186;10.71237279;14.67397243;23.54969785;25.25281511;36.89391288;34.61193016;26.76737406;25.05344735;10.07676233;7.57418718;5.55757229;0.65451666
C65;Renal pelvis;71.0;-;-;-;-;-;-;-;-;-;0.264914;0.86857077;0.93663654;3.59232679;3.82618411;4.94454503;8.32438827;5.81899436;2.50534474;1.33728995;0.86627334;0.57902391;0.07213985
C66;Ureter;32.0;-;-;-;-;-;-;-;-;-;0.264914;-;0.62442436;1.19744226;0.76523682;1.90174809;4.81938268;2.32759774;3.34045965;0.60272223;0.3566117;0.22629568;0.023766
C67;Bladder;395.0;-;-;-;-;-;-;0.82900409;0.25737575;0.49963027;0.79474199;3.76380666;5.61981923;11.57527521;16.06997325;24.72272513;31.10692458;52.37094925;48.43666489;7.43985256;4.36076734;2.81050025;0.32014819
C68;Urinary organs, NOS;6.0;-;-;-;-;0.31320962;-;-;-;-;-;-;-;0.39914742;-;-;-;1.74569831;0.83511491;0.11301042;0.06769018;0.05392673;0.00356172
C69;Eye and adnexa;48.0;1.43085569;-;-;0.33439448;-;-;0.2763347;0.25737575;0.99926055;1.58948397;0.28952359;2.18548526;1.19744226;3.06094729;1.52139847;0.4381257;2.32759774;2.50534474;0.90408335;0.79288758;0.68974112;0.06569092
C70;Meninges;20.0;0.35771392;-;-;-;-;-;0.2763347;0.25737575;0.24981514;0.52982799;-;0.31221218;1.59658968;1.14785523;0.38034962;1.31437709;1.16379887;-;0.3767014;0.31436431;0.25908437;0.02553711
C71;Brain;326.0;1.07314177;2.08060254;2.89475631;1.00318344;1.25283846;2.78161538;2.76334697;3.34588469;5.74574815;5.8281079;6.07999537;9.99078974;10.37783295;16.06997325;17.11573278;14.02002234;8.72849154;9.18626403;6.14023274;5.18433483;4.24432594;0.44104229
C72;Spinal cord, cranial nerves and CNS, NOS;21.0;1.43085569;1.38706836;-;-;0.31320962;-;0.2763347;0.25737575;0.24981514;0.52982799;0.28952359;-;0.39914742;-;1.14104885;0.4381257;-;0.83511491;0.39553647;0.41699181;0.47608739;0.03136612
C73;Thyroid gland;475.0;-;-;0.64327918;1.33757791;5.63777308;7.72670938;12.15872665;10.29502982;12.74057198;13.51061378;14.76570304;17.17166987;11.97442263;13.00902597;11.79083814;11.82939385;4.65519549;3.34045965;8.94665814;8.33677087;6.85822088;0.66161136
C74;Adrenal gland;17.0;1.78856961;0.34676709;-;0.33439448;-;-;-;0.51475149;-;0.52982799;0.28952359;0.62442436;-;-;0.76069923;-;-;0.83511491;0.32019619;0.35279168;0.40091805;0.02594142
C75;Endocrine glands, NOS;4.0;-;-;-;0.33439448;-;0.30906838;-;-;-;-;-;-;0.39914742;-;0.38034962;-;-;-;0.07534028;0.07641026;0.07839386;0.00711455
C81;Hodgkin's disease;135.0;0.35771392;0.69353418;0.96491877;5.35031166;3.44530577;4.01788888;3.59235106;2.8311332;2.24833623;1.85439797;0.86857077;2.80990961;1.99573711;3.06094729;2.66244732;2.19062849;5.81899436;1.67022982;2.54273442;2.42868706;2.34936268;0.18359877
C82-C85;Non-Hodgkin-lymphoma;888.0;0.71542784;1.04030127;1.28655836;2.00636687;1.87925769;1.54534188;4.14502045;5.91964214;9.24316006;11.39130181;15.92379739;22.16706474;27.54117206;42.4706436;49.06510064;58.70884357;64.59083741;53.44735436;16.72554196;12.09630662;8.81938023;0.97689783
C88;Malignant immunoproliferative diseases;25.0;-;-;-;-;0.31320962;-;-;-;-;0.264914;-;0.93663654;1.59658968;1.53047364;0.76069923;2.19062849;0.58189944;3.34045965;0.47087674;0.34357241;0.24492693;0.02700897
C90;Multiple myeloma;369.0;-;-;-;-;-;-;0.2763347;0.77212724;1.99852109;3.17896795;7.52761331;11.55185064;11.97442263;17.98306531;22.44062742;30.66879888;28.51307237;22.54810262;6.95014075;4.77111083;3.24128703;0.3877639
C91;Lymphoid leukaemia;318.0;6.79656452;3.12090381;1.92983754;1.33757791;0.62641923;0.61813675;1.38167348;1.02950298;2.7479665;3.70879594;2.89523589;7.49309231;13.1718649;12.24378915;15.97468393;19.27753072;20.36648026;18.37252806;5.98955219;4.75156023;4.09802411;0.37467655
C92;Myeloid leukaemia;263.0;1.07314177;0.34676709;0.96491877;0.33439448;0.93962885;2.16347863;1.93434288;2.05900596;2.24833623;4.23862393;3.47428307;6.55645577;10.77698037;8.03498663;15.59433431;11.82939385;17.45698308;21.71298771;4.95362335;3.74486938;2.89159073;0.3032377
C93;Monocytic leukaemia;5.0;-;-;-;-;-;-;-;-;-;0.52982799;-;-;0.39914742;0.38261841;-;0.4381257;-;-;0.09417535;0.08111258;0.06361539;0.00655775
C94-C95;Leukaemia other;21.0;-;-;-;-;-;-;-;0.25737575;-;-;0.86857077;0.31221218;0.39914742;0.76523682;1.52139847;1.31437709;1.74569831;2.50534474;0.39553647;0.26255576;0.17510953;0.02061758
C96;Lymphoid, haematopoietic and related tissue, NOS;5.0;0.35771392;-;-;-;-;-;0.2763347;-;-;0.264914;-;-;-;-;0.38034962;0.4381257;-;-;0.09417535;0.08667752;0.08738884;0.00639636
C76;Other and ill-defined sites;28.0;0.71542784;-;-;-;-;0.30906838;0.2763347;-;-;0.264914;0.28952359;1.24884872;0.79829484;1.53047364;0.76069923;2.19062849;0.58189944;3.34045965;0.52738195;0.41894482;0.34205993;0.03096313
