icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;13.0;-;-;-;-;-;-;0.91571737;-;-;1.56820926;-;0.88671349;1.10341175;1.54249576;1.67112299;1.93348801;11.95421536;5.63285079;0.7745518;0.6086222;0.41560815;0.03843097
C01;Base of tongue;41.0;-;-;-;-;-;-;-;-;0.78247261;3.92052315;7.52445448;5.32028091;13.24094099;6.16998303;-;3.86697602;5.97710768;-;2.44281722;2.22109534;1.65450614;0.18462264
C02;Tongue;69.0;-;-;-;-;-;-;-;1.64182045;3.91236307;2.35231389;9.19655547;12.41398879;13.24094099;6.16998303;15.04010695;7.73395205;8.96566152;11.26570157;4.11108264;3.65909528;2.62481278;0.31932942
C03;Gum;18.0;-;-;-;-;-;-;-;-;-;1.56820926;4.18025249;-;4.413647;1.54249576;1.67112299;3.86697602;5.97710768;5.63285079;1.07245634;0.9283473;0.65606795;0.06685628
C04;Floor of mouth;57.0;-;-;-;-;-;-;-;-;3.91236307;3.92052315;11.70470696;12.41398879;11.03411749;4.62748727;8.35561497;-;2.98855384;-;3.39611175;3.1298302;2.31401246;0.27945281
C05;Palate;26.0;-;-;-;-;-;-;-;-;0.78247261;1.56820926;4.18025249;8.86713485;3.31023525;1.54249576;1.67112299;3.86697602;2.98855384;-;1.54910361;1.37376384;0.9704582;0.10954957
C06;Mouth, NOS;24.0;-;-;-;-;-;-;-;-;-;0.78410463;2.50815149;9.75384834;2.2068235;1.54249576;3.34224599;1.93348801;5.97710768;5.63285079;1.42994179;1.24276656;0.84138519;0.10063767
C07;Parotid gland;18.0;-;-;-;-;-;-;0.91571737;-;1.56494523;0.78410463;-;1.77342697;4.413647;4.62748727;1.67112299;1.93348801;2.98855384;11.26570157;1.07245634;0.97206717;0.70622223;0.07872126
C08;Salivary glands, NOS;3.0;-;-;-;-;-;-;-;-;-;-;-;1.77342697;-;-;1.67112299;-;-;-;0.17874272;0.15653931;0.10435954;0.01722127
C09;Tonsil;78.0;-;-;-;-;-;-;-;2.46273068;3.12989045;11.76156946;16.72100995;14.18741576;13.24094099;6.16998303;1.67112299;1.93348801;2.98855384;5.63285079;4.64731082;4.32037285;3.25540006;0.34612293
C10;Oropharynx;58.0;-;-;-;-;-;-;-;-;0.78247261;6.27283705;10.03260597;4.43356743;15.44776449;10.79747031;8.35561497;7.73395205;5.97710768;-;3.45569266;3.13157374;2.31846362;0.28021832
C11;Nasopharynx;12.0;-;-;0.94169939;-;-;-;-;2.46273068;0.78247261;1.56820926;0.8360505;1.77342697;1.10341175;-;1.67112299;-;-;-;0.71497089;0.67309127;0.56385623;0.05568011
C12;Pyriform sinus;64.0;-;-;-;-;-;-;-;-;0.78247261;2.35231389;12.54075746;8.86713485;18.75799974;15.42495758;5.01336898;7.73395205;2.98855384;-;3.81317811;3.51918011;2.57542884;0.31818773
C13;Hypopharynx;21.0;-;-;-;-;-;-;-;-;0.78247261;-;2.50815149;6.2069944;4.413647;4.62748727;3.34224599;-;-;5.63285079;1.25119907;1.16514108;0.83101538;0.10934517
C14;Lip, oral cavity and pharynx, NOS;9.0;-;-;-;-;-;-;-;-;-;0.78410463;2.50815149;1.77342697;1.10341175;3.08499152;-;-;-;-;0.53622817;0.51543379;0.38007715;0.04625973
C15;Oesophagus;231.0;-;-;-;-;-;-;-;0.82091023;6.25978091;11.76156946;15.88495945;36.35525289;49.65352871;35.47740244;51.80481283;54.13766435;38.8511999;39.4299555;13.76318972;11.93370234;8.39833562;1.03470084
C16;Stomach;211.0;-;-;-;-;-;0.95624235;-;-;3.12989045;5.48873242;14.21285846;7.98042137;30.89552898;37.0198982;61.8315508;59.93812838;77.70239981;152.08697122;12.57157157;10.52114112;6.9548538;0.80432348
C17;Small intestine;34.0;-;-;-;-;-;0.95624235;-;-;-;2.35231389;3.34420199;1.77342697;5.51705875;9.25497455;5.01336898;11.60092807;8.96566152;5.63285079;2.02575087;1.74655537;1.24338621;0.1409585
C18;Colon;796.0;-;-;-;1.72309813;1.85222916;1.9124847;0.91571737;3.2836409;7.04225352;20.3867204;29.26176741;62.06994396;108.13435141;161.9620546;200.53475936;284.22273782;304.83249156;411.19810736;47.42640268;39.11665373;25.91715326;2.95097774
C19;Rectosigmoid junction;37.0;-;-;-;-;-;-;-;0.82091023;0.78247261;3.13641852;-;4.43356743;3.31023525;6.16998303;10.02673797;17.40139211;5.97710768;11.26570157;2.20449359;1.8313693;1.24000241;0.14329885
C20;Rectum;400.0;-;-;-;-;0.92611458;2.86872705;-;-;3.12989045;10.97746483;23.40941393;39.90210683;56.27399921;91.00724973;93.5828877;148.87857695;128.50781507;107.02416493;23.83236316;19.88030709;13.4358645;1.59749183
C21;Anus and anal canal;12.0;-;-;-;-;-;-;0.91571737;-;-;-;0.8360505;1.77342697;-;3.08499152;3.34224599;-;2.98855384;16.89855236;0.71497089;0.65156747;0.42651284;0.04974978
C22;Liver and intrahepatic bile ducts;152.0;1.96672305;-;-;-;-;0.95624235;1.83143475;-;0.78247261;3.92052315;6.68840398;15.96084273;31.99894072;30.84991516;56.81818182;32.86929621;35.86264607;16.89855236;9.056298;7.83101079;5.61174357;0.75599627
C23;Gallbladder;9.0;-;-;-;-;-;-;-;-;-;-;-;-;2.2068235;1.54249576;-;1.93348801;11.95421536;5.63285079;0.53622817;0.38658143;0.24181802;0.01874484
